date,key,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,debt_relief,fiscal_measures,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,pos_rate
2021-01-18,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,NA,2,0.0299512421639192
2021-01-18,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,NA,2,0.27713625866050806
2021-01-18,US_ID,2,1,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,2,0.14404145077720207
2021-01-18,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,NA,2,0.053728453064982064
2021-01-18,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,NA,2,0.0790481313882472
2021-01-18,US_KS,2,1,2,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.27520334303410193
2021-01-18,US_KY,2,1,1,4,2,1,1,1,1,0,3,2,0,0,NA,2,0.05732117691046622
2021-01-18,US_LA,2,2,2,4,1,1,1,1,1,NA,2,1,NA,NA,NA,2,0.09565560043345483
2021-01-18,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,NA,2,0.06612977542720917
2021-01-18,US_MD,2,2,2,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.06873105913435387
2021-01-18,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,NA,2,0.04973329149670536
2021-01-18,US_MI,2,2,1,4,1,1,1,1,1,0,3,2,0,0,NA,2,0.05068453689524994
2021-01-18,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.04845242262113106
2021-01-18,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,NA,3,0.09395240521068336
2021-01-18,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,NA,2,0.04205391675806731
2021-01-18,US_MT,1,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,NA,2,0.10866983372921615
2021-01-18,US_ND,2,1,1,0,0,1,1,1,1,NA,2,2,NA,NA,NA,3,0.04888268156424581
2021-01-18,US_NE,1,1,1,0,1,1,1,1,2,NA,3,2,NA,NA,NA,3,0.03231271935132519
2021-01-18,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,NA,2,0.17185083347654237
2021-01-18,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,3,1
2021-01-18,US_NM,2,2,2,4,2,1,2,1,1,NA,3,2,NA,NA,NA,3,0.09711448960595719
2021-01-18,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,NA,2,0.1272405168820342
2021-01-18,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,NA,2,0.06543862946752235
2021-01-18,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,NA,2,0.11465645607317591
2021-01-18,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,NA,2,1
2021-01-18,US_PA,2,1,1,2,0,1,2,1,1,0,3,2,0,0,NA,2,0.09618356913565569
2021-01-18,US_RI,2,2,1,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.05074374934064775
2021-01-18,US_SC,2,1,1,2,0,1,1,1,1,0,3,2,0,0,NA,2,0.10393890420508921
2021-01-18,US_SD,1,1,1,0,0,1,1,1,1,0,2,1,NA,NA,NA,2,0.08524833209785027
2021-01-18,US_TN,2,2,2,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.17214508359308586
2021-01-18,US_TX,2,2,2,4,0,1,1,1,1,NA,2,1,NA,NA,NA,3,0.07259266682533916
2021-01-18,US_UT,2,1,1,0,0,1,1,1,1,0,2,1,0,0,NA,2,0.15590778097982708
2021-01-18,US_VA,2,1,2,4,0,2,1,1,2,0,3,2,0,0,NA,3,0.1598173515981735
2021-01-18,US_VT,2,2,2,4,0,1,2,2,2,NA,3,2,NA,NA,NA,2,0.03938149311427881
2021-01-18,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,NA,2,0.07360222531293463
2021-01-18,US_WI,2,1,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.0762308444734268
2021-01-18,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,NA,3,0.06309470591991825
2021-01-19,US_AK,2,1,2,4,0,1,2,1,1,0,3,1,0,0,NA,2,0.017147726062413462
2021-01-19,US_AL,2,1,1,0,1,1,1,1,1,0,3,1,0,0,NA,2,0.3638599537037037
2021-01-19,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,NA,3,0.20852263825787248
2021-01-19,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,NA,2,0.19841687022664728
2021-01-19,US_CA,3,2,2,4,0,2,2,2,2,0,3,1,0,0,NA,2,0.06074780293231594
2021-01-19,US_CO,2,1,2,4,1,2,1,1,2,NA,2,1,NA,NA,NA,2,0.06550812534017572
2021-01-19,US_CT,2,2,1,4,1,1,2,1,2,NA,3,2,NA,NA,NA,2,0.05014607979309354
2021-01-19,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,NA,3,0.022820919175911253
2021-01-19,US_DE,2,2,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,1,0.29867674858223064
2021-01-19,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,NA,2,0.12733413438119054
2021-01-19,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,NA,2,0.23836339919188063
2021-01-19,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,NA,2,0.019541984732824428
2021-01-19,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,NA,2,0.35389930898321814
2021-01-19,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,NA,2,0.060363748200131406
2021-01-19,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,NA,2,0.07580053368912608
2021-01-19,US_KY,2,1,1,4,2,1,1,1,1,0,3,2,1000000000,0,NA,2,0.4379890453834116
2021-01-19,US_LA,2,2,2,4,1,1,1,1,1,NA,2,1,NA,NA,NA,2,0.08400785854616896
2021-01-19,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,NA,2,0.05552056150454423
2021-01-19,US_MD,2,2,2,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.06714334354783794
2021-01-19,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,NA,2,0.06686298285120389
2021-01-19,US_MI,2,2,1,4,1,1,1,1,1,0,3,2,0,0,NA,2,0.11936612471701996
2021-01-19,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,NA,2,0.07245348470514033
2021-01-19,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,NA,3,0.11412952060555089
2021-01-19,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,NA,2,1
2021-01-19,US_MT,2,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,NA,3,0.12743362831858407
2021-01-19,US_NC,2,2,1,4,1,2,2,1,2,NA,2,1,NA,NA,NA,2,0.31440323969261186
2021-01-19,US_ND,1,1,1,0,0,1,1,1,1,NA,2,2,NA,NA,NA,3,0.11030595813204509
2021-01-19,US_NE,1,1,1,0,1,1,1,1,2,NA,3,2,NA,NA,NA,3,0.1940891045434495
2021-01-19,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,NA,2,0.14798598949211908
2021-01-19,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,NA,3,0.02667358289386473
2021-01-19,US_NM,2,2,2,4,2,1,2,1,1,NA,3,2,NA,NA,NA,3,0.062483045483316756
2021-01-19,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,NA,2,0.10559340265328075
2021-01-19,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,NA,2,0.07058199685224151
2021-01-19,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,NA,2,0.12969221170843298
2021-01-19,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,NA,2,1
2021-01-19,US_PA,2,1,1,2,0,1,2,1,1,0,3,2,0,0,NA,3,0.11178551246363465
2021-01-19,US_RI,1,2,1,4,0,1,2,1,2,NA,3,2,NA,NA,NA,2,0.04132326007326007
2021-01-19,US_SC,2,1,1,2,0,1,1,1,1,0,3,2,0,0,NA,2,0.10387247051972631
2021-01-19,US_SD,1,1,1,0,0,1,1,1,1,0,2,1,NA,NA,NA,2,0.15994962216624686
2021-01-19,US_TN,2,2,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.17161688636742867
2021-01-19,US_TX,2,2,2,4,0,1,1,1,1,NA,1,1,NA,NA,NA,3,0.1652108722562198
2021-01-19,US_UT,2,1,1,0,0,1,1,1,1,0,2,1,0,0,NA,2,0.18023255813953487
2021-01-19,US_VA,2,1,2,4,0,2,1,1,2,0,3,2,0,0,NA,3,0.17799276388233443
2021-01-19,US_VT,2,2,2,4,0,1,2,2,2,NA,3,2,NA,NA,NA,2,0.024064808196330712
2021-01-19,US_WI,2,1,1,4,1,1,1,1,1,0,3,1,0,0,NA,2,0.10014506268780438
2021-01-19,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,NA,3,0.0786158631415241
2021-01-19,US_WY,1,1,1,4,2,1,1,1,1,NA,3,1,NA,NA,NA,3,0.016172914147521162
2021-01-20,US_AK,2,1,2,4,0,1,2,1,1,0,3,1,0,0,3,2,0.02612920168067227
2021-01-20,US_AL,2,1,1,0,1,1,1,1,1,0,3,1,0,0,3,2,0.32654774396642183
2021-01-20,US_AR,2,2,1,4,1,1,1,1,1,NA,3,2,NA,NA,3,3,0.18129496402877698
2021-01-20,US_AZ,2,2,2,3,0,1,1,1,1,0,3,2,0,0,3,2,0.10954351217526961
2021-01-20,US_CA,3,2,2,4,0,2,2,2,2,0,3,1,0,0,3,2,0.07456978242741263
2021-01-20,US_CO,2,1,2,4,1,2,1,1,2,NA,2,1,NA,NA,3,2,0.03362107018490362
2021-01-20,US_CT,2,2,1,4,1,1,2,1,2,NA,3,2,NA,NA,3,2,0.04135622502969442
2021-01-20,US_DC,1,3,2,3,0,1,2,1,2,NA,3,2,NA,NA,3,3,0.04895760131178262
2021-01-20,US_DE,2,2,1,4,0,1,1,1,2,NA,3,2,NA,NA,4,1,0.4665012406947891
2021-01-20,US_FL,2,1,1,4,0,2,1,1,1,0,2,1,0,0,3,2,0.1443786187047137
2021-01-20,US_GA,2,1,1,3,0,2,1,1,2,0,3,1,NA,NA,2,2,0.18454790823211875
2021-01-20,US_HI,2,2,2,4,1,2,2,1,2,0,3,2,0,0,3,2,0.02086270087397801
2021-01-20,US_IA,3,1,1,0,0,1,1,2,1,NA,2,1,NA,NA,3,2,0.35636182902584496
2021-01-20,US_ID,1,1,2,4,0,1,1,1,1,NA,2,1,NA,NA,3,2,0.36417732817613807
2021-01-20,US_IL,3,1,1,4,0,1,2,1,2,NA,3,1,NA,NA,3,2,0.05599098942185994
2021-01-20,US_IN,2,1,1,4,0,1,2,1,1,0,2,2,NA,NA,2,2,0.061793891490184286
2021-01-20,US_KS,2,1,2,4,1,1,1,1,1,NA,3,1,NA,NA,3,2,0.3006952006030656
2021-01-20,US_KY,2,1,1,4,2,1,1,1,1,0,3,2,0,0,3,2,0.3227453204764606
2021-01-20,US_LA,2,2,2,4,1,1,1,1,1,NA,2,1,NA,NA,3,2,0.0790575252108835
2021-01-20,US_MA,2,2,2,4,1,1,2,1,1,0,3,2,0,0,4,2,0.05467075223757675
2021-01-20,US_MD,2,2,2,4,0,1,2,1,2,NA,3,2,NA,NA,4,2,0.07013852925945106
2021-01-20,US_ME,1,1,1,3,1,1,2,1,1,0,3,2,0,0,3,2,0.07723666813574262
2021-01-20,US_MI,2,2,1,4,1,1,1,1,1,0,3,2,0,0,3,2,0.060098302055406616
2021-01-20,US_MN,2,1,1,4,1,1,1,1,1,NA,3,1,NA,NA,2,2,0.08468830000691897
2021-01-20,US_MO,1,1,2,4,0,2,1,2,1,NA,3,1,NA,NA,3,3,0.11618741789519778
2021-01-20,US_MS,2,1,1,4,0,1,1,1,1,NA,1,1,NA,NA,3,2,1
2021-01-20,US_MT,2,1,1,3,0,2,1,1,1,NA,3,1,NA,NA,3,3,0.09283000949667616
2021-01-20,US_NC,2,2,1,4,1,2,2,1,2,NA,2,1,NA,NA,4,2,0.16934163982894251
2021-01-20,US_ND,1,1,1,0,0,1,1,1,1,NA,2,2,NA,NA,3,3,0.04755905511811023
2021-01-20,US_NH,2,1,1,0,0,1,2,1,1,NA,3,1,NA,NA,3,2,0.06363080150336509
2021-01-20,US_NJ,2,1,1,4,0,1,1,1,2,NA,3,2,NA,NA,3,3,0.06284816124633058
2021-01-20,US_NM,2,2,2,4,2,1,2,1,1,NA,3,2,NA,NA,3,3,0.08822351291808532
2021-01-20,US_NV,2,1,1,4,0,1,1,1,1,NA,3,1,NA,NA,3,2,0.0969049983449189
2021-01-20,US_NY,2,2,2,4,1,1,2,2,2,NA,3,2,NA,NA,3,2,0.06838988992318676
2021-01-20,US_OH,2,1,1,4,0,2,1,1,1,NA,3,2,NA,NA,3,2,0.285407437239898
2021-01-20,US_OK,2,1,1,0,1,1,1,1,1,NA,3,1,NA,NA,3,2,0.046120619586168456
2021-01-20,US_OR,2,2,2,4,0,1,1,1,2,0,2,1,NA,NA,3,3,0.009114140951593129
