date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,sev_day,dir
2021-02-08,US_MD,-30,-21,-36,-50,-41,1261.142857142857,0
2021-02-08,US_ME,-23,-11,0,-35,-27,217.71428571428572,0
2021-02-08,US_MI,-30,-19,-21,-39,-32,1516.7142857142858,0
2021-02-08,US_MN,-29,-21,-35,-50,-35,803.8571428571429,0
2021-02-08,US_MO,-35,-22,-43,-29,-36,872,0
2021-02-08,US_MS,-13,-10,-15,-3,-19,876,0
2021-02-08,US_MT,-21,-9,-18,-12,-19,247.28571428571428,0
2021-02-08,US_NC,-22,-10,-7,-34,-30,4094.8571428571427,0
2021-02-08,US_ND,-22,-23,-29,-30,-19,63,1
2021-02-08,US_NE,-23,-13,-28,-24,-24,351,0
2021-02-08,US_NH,-20,-10,0,-32,-29,356.42857142857144,0
2021-02-08,US_NJ,-29,-14,-31,-51,-41,3890.5714285714284,1
2021-02-08,US_NM,-25,-13,-8,-23,-36,444.57142857142856,0
2021-02-08,US_NV,-24,-14,-28,-39,-33,684.4285714285714,0
2021-02-08,US_NY,-37,-19,-43,-52,-40,9081.142857142857,1
2021-02-08,US_OH,-24,-13,-25,-27,-27,2941.4285714285716,0
2021-02-08,US_OK,-32,-17,-51,-21,-34,1762.2857142857142,0
2021-02-08,US_RI,-29,-21,-5,-54,-37,441.42857142857144,0
2021-02-08,US_SC,-16,-9,-9,-16,-23,3201.285714285714,1
2021-02-08,US_SD,-17,-7,-12,-12,-15,149.42857142857142,1
2021-02-08,US_TN,-19,-12,-14,-23,-25,2237.5714285714284,0
2021-02-08,US_TX,-21,-14,-24,-30,-31,11564.57142857143,0
2021-02-08,US_UT,-18,-9,8,-34,-28,1044,0
2021-02-08,US_VA,-27,-16,-21,-44,-35,3517.1428571428573,1
2021-02-08,US_VT,-24,-16,-6,-47,-28,106.57142857142857,0
2021-02-08,US_WV,-19,-7,-15,-19,-24,482.2857142857143,0
2021-02-08,US_WY,-19,-9,-9,-7,-18,123,0
2021-02-09,US_AK,-19,-14,-13,-35,-23,133,0
2021-02-09,US_AL,-15,-6,-10,-16,-21,1335.4285714285713,0
2021-02-09,US_AR,-13,-1,-14,-9,-22,983.5714285714286,0
2021-02-09,US_AZ,-20,-13,-18,-25,-34,2558.5714285714284,0
2021-02-09,US_CA,-32,-16,-25,-50,-41,10024.857142857143,0
2021-02-09,US_CO,-26,-11,-30,-45,-35,1359.7142857142858,0
2021-02-09,US_CT,-40,-30,-47,-49,-43,1476.142857142857,1
2021-02-09,US_DE,-20,-11,-25,-43,-31,411.14285714285717,1
2021-02-09,US_FL,-20,-12,-23,-35,-27,7206,0
2021-02-09,US_GA,-19,-9,-15,-35,-29,3724.714285714286,0
2021-02-09,US_HI,-34,-24,-46,-54,-33,68.42857142857143,0
2021-02-09,US_IA,-18,1,-27,-24,-23,471.85714285714283,0
2021-02-09,US_ID,-11,-1,21,-11,-20,387.57142857142856,0
2021-02-09,US_IL,-30,-15,-44,-47,-35,2458.8571428571427,0
2021-02-09,US_IN,-22,-11,-21,-16,-26,1607.7142857142858,0
2021-02-09,US_KY,-20,4,-14,-17,-29,1826.5714285714287,0
2021-02-09,US_LA,-14,-3,-17,-21,-22,1370,0
2021-02-09,US_MA,-42,-28,-41,-63,-45,2372,0
2021-02-09,US_MD,-23,-11,-13,-47,-40,1199,0
2021-02-09,US_ME,-26,-11,-5,-39,-26,208.57142857142858,0
2021-02-09,US_MI,-26,-15,-15,-36,-31,1466.7142857142858,0
2021-02-09,US_MN,-25,-16,-30,-50,-34,803.8571428571429,1
2021-02-09,US_MO,-31,-17,-36,-27,-40,809,0
2021-02-09,US_MS,-10,-5,-3,0,-18,843.7142857142857,0
2021-02-09,US_MT,-17,-5,-15,-12,-19,229.28571428571428,0
2021-02-09,US_NC,-19,-7,6,-34,-29,3892.1428571428573,0
2021-02-09,US_NE,-17,-10,-24,-23,-22,345.14285714285717,0
2021-02-09,US_NH,-33,-20,-14,-38,-31,350,0
2021-02-09,US_NJ,-30,-13,-39,-52,-41,3819.714285714286,0
2021-02-09,US_NM,-23,-10,-11,-16,-35,418.7142857142857,0
2021-02-09,US_NV,-22,-10,-34,-40,-34,647.1428571428571,0
2021-02-09,US_NY,-39,-18,-45,-51,-40,9027.857142857143,0
2021-02-09,US_OH,-29,-17,-18,-27,-33,2887.4285714285716,0
2021-02-09,US_OK,-27,-12,-44,-17,-37,1584.4285714285713,0
2021-02-09,US_OR,-24,-6,22,-38,-37,588.5714285714286,1
2021-02-09,US_PA,-29,-17,-37,-45,-36,3917,1
2021-02-09,US_RI,-35,-22,-26,-59,-36,418.57142857142856,0
2021-02-09,US_SC,-14,-6,-12,-15,-23,2883.285714285714,0
2021-02-09,US_SD,-14,-4,-12,-12,-16,160.57142857142858,1
2021-02-09,US_TN,-16,-5,-4,-23,-23,2178.285714285714,0
2021-02-09,US_TX,-19,-10,-25,-29,-31,11279.857142857143,0
2021-02-09,US_UT,-18,-8,3,-37,-28,1021.7142857142857,0
2021-02-09,US_VA,-22,-8,2,-42,-35,3248.8571428571427,0
2021-02-09,US_VT,-34,-21,-12,-48,-28,114.71428571428571,1
2021-02-09,US_WA,-25,-11,16,-51,-40,1409.2857142857142,0
2021-02-09,US_WI,-27,-11,-24,-31,-26,1100.142857142857,0
2021-02-09,US_WV,-17,-2,-14,-19,-25,463.7142857142857,0
2021-02-10,US_AK,-14,-8,-13,-30,-22,129.28571428571428,0
2021-02-10,US_AL,-10,-2,2,-13,-21,1220.7142857142858,0
2021-02-10,US_AR,-23,-2,-22,-16,-31,928.2857142857143,0
2021-02-10,US_AZ,-18,-12,-19,-24,-34,2318.5714285714284,0
2021-02-10,US_CA,-30,-15,-21,-49,-41,9136,0
2021-02-10,US_CT,-20,-9,-27,-39,-32,1757.2857142857142,1
2021-02-10,US_DE,-15,-4,-22,-39,-33,378.57142857142856,0
2021-02-10,US_FL,-18,-12,-16,-35,-26,7063,0
2021-02-10,US_GA,-15,-8,7,-32,-29,3629.4285714285716,0
2021-02-10,US_HI,-34,-23,-39,-53,-32,62.714285714285715,0
2021-02-10,US_IA,-14,5,-23,-21,-20,493,1
2021-02-10,US_ID,-8,1,15,-10,-19,380,0
2021-02-10,US_IL,-29,-14,-48,-47,-35,2320.285714285714,0
2021-02-10,US_IN,-24,-13,-26,-18,-25,1381.4285714285713,0
2021-02-10,US_KS,-23,-8,-30,-17,-26,1721.2857142857142,0
2021-02-10,US_KY,-38,-12,-31,-25,-38,1613.4285714285713,0
2021-02-10,US_LA,-14,-4,-18,-17,-22,1432.857142857143,1
2021-02-10,US_MA,-29,-14,-31,-59,-41,2152.5714285714284,0
2021-02-10,US_MD,-21,-5,-23,-46,-40,1150.2857142857142,0
2021-02-10,US_ME,-17,-3,-3,-34,-25,193.57142857142858,0
2021-02-10,US_MI,-24,-12,-17,-36,-30,1351,0
2021-02-10,US_MN,-22,-14,-26,-46,-33,796.2857142857143,0
2021-02-10,US_MO,-28,-18,-49,-24,-36,757.7142857142857,0
2021-02-10,US_MS,-8,-2,-10,2,-18,795,0
2021-02-10,US_MT,-15,-4,-21,-14,-18,225.71428571428572,0
2021-02-10,US_NC,-19,-8,-12,-34,-30,3886.1428571428573,0
2021-02-10,US_ND,-17,-17,-24,-23,-18,66.42857142857143,1
2021-02-10,US_NE,-14,-4,-26,-23,-21,515.1428571428571,1
2021-02-10,US_NH,-16,-5,1,-31,-28,323.42857142857144,0
2021-02-10,US_NJ,-24,-9,-26,-49,-38,3712,0
2021-02-10,US_NM,-23,-11,-18,-17,-34,439.2857142857143,1
2021-02-10,US_NV,-19,-8,-22,-40,-34,635,0
2021-02-10,US_NY,-32,-11,-37,-49,-37,8672.285714285714,0
2021-02-10,US_OH,-25,-13,-22,-26,-27,2780.285714285714,0
2021-02-10,US_OK,-39,-19,-50,-23,-47,1499.4285714285713,0
2021-02-10,US_OR,-19,1,27,-37,-36,569.5714285714286,0
2021-02-10,US_PA,-20,-5,-31,-41,-32,4019.5714285714284,1
2021-02-10,US_RI,-23,-10,-14,-51,-31,391.85714285714283,0
2021-02-10,US_SC,-13,-7,-15,-15,-23,2879.8571428571427,0
2021-02-10,US_SD,-11,7,-12,-10,-16,153.28571428571428,0
2021-02-10,US_TN,-14,1,7,-24,-24,1979.7142857142858,0
2021-02-10,US_TX,-19,-8,-35,-30,-30,10906.285714285714,0
2021-02-10,US_UT,-15,-5,16,-33,-28,983.4285714285714,0
2021-02-10,US_VA,-21,-4,-19,-41,-36,3035.4285714285716,0
2021-02-10,US_VT,-26,-10,-8,-45,-31,109.28571428571429,0
2021-02-10,US_WA,-22,-4,9,-50,-39,1327,0
2021-02-10,US_WI,-23,-9,-21,-30,-25,1020,0
2021-02-10,US_WV,-21,-4,-19,-19,-24,441.7142857142857,0
2021-02-10,US_WY,-18,-8,-14,-11,-18,130.85714285714286,1
2021-02-11,US_AK,-16,-8,-6,-28,-24,129,0
2021-02-11,US_AL,-19,-7,-35,-18,-22,1215.4285714285713,0
2021-02-11,US_AR,-41,-24,-37,-31,-50,898.8571428571429,0
2021-02-11,US_AZ,-17,-11,-15,-22,-34,2376.1428571428573,1
2021-02-11,US_CA,-31,-15,-32,-49,-41,8575,0
2021-02-11,US_CO,-23,-8,-21,-40,-35,1261.4285714285713,0
2021-02-11,US_CT,-23,-12,-29,-38,-30,1635.7142857142858,0
2021-02-11,US_DE,-30,-22,-40,-48,-40,338.42857142857144,0
2021-02-11,US_FL,-18,-9,-17,-32,-27,6806.857142857143,0
2021-02-11,US_GA,-19,-10,-40,-33,-29,3392.285714285714,0
2021-02-11,US_HI,-33,-19,-41,-53,-33,58.57142857142857,0
2021-02-11,US_IA,-20,-3,-28,-25,-22,480,0
2021-02-11,US_ID,-10,-1,-5,-11,-20,359.14285714285717,0
2021-02-11,US_IL,-28,-10,-46,-46,-34,2259,0
2021-02-11,US_IN,-21,-9,-24,-16,-27,1309.142857142857,0
2021-02-11,US_KY,-52,-35,-45,-31,-58,1431.857142857143,0
2021-02-11,US_LA,-21,-7,-46,-24,-24,1226,0
2021-02-11,US_MA,-28,-11,-29,-58,-38,1977.5714285714287,0
2021-02-11,US_MD,-37,-26,-43,-54,-47,1047.5714285714287,0
2021-02-11,US_ME,-18,-1,-3,-33,-23,187.28571428571428,0
2021-02-11,US_MI,-22,-10,-12,-33,-30,1389,1
2021-02-11,US_MN,-27,-15,-36,-48,-33,778.4285714285714,0
2021-02-11,US_MO,-24,-10,-39,-23,-33,717.7142857142857,0
2021-02-11,US_MS,-21,-14,-35,-6,-23,822.5714285714286,1
2021-02-11,US_MT,-18,-7,-33,-12,-19,230.14285714285714,1
2021-02-11,US_NC,-22,-9,-33,-35,-30,3671.285714285714,0
2021-02-11,US_ND,-18,-15,-27,-25,-19,71.42857142857143,1
2021-02-11,US_NE,-18,-6,-33,-21,-22,502,0
2021-02-11,US_NH,-17,-4,6,-31,-26,311.14285714285717,0
2021-02-11,US_NJ,-32,-16,-34,-49,-42,3402.8571428571427,0
2021-02-11,US_NM,-21,-8,-5,-13,-35,430.7142857142857,0
2021-02-11,US_NV,-22,-10,-30,-40,-34,615.1428571428571,0
2021-02-11,US_NY,-34,-13,-40,-50,-37,8428.142857142857,0
2021-02-11,US_OH,-23,-11,-21,-25,-29,2733.285714285714,0
2021-02-11,US_OK,-23,2,-50,-22,-40,1369.7142857142858,0
2021-02-11,US_OR,-31,-2,-31,-43,-39,526.1428571428571,0
2021-02-11,US_PA,-28,-15,-34,-43,-35,3689.4285714285716,0
2021-02-11,US_RI,-23,-9,-5,-50,-31,384.42857142857144,0
2021-02-11,US_SC,-14,-8,-24,-12,-23,2988.5714285714284,1
2021-02-11,US_SD,-18,-5,-21,-7,-18,155.14285714285714,1
2021-02-11,US_TN,-28,-17,-41,-31,-33,1831.142857142857,0
2021-02-11,US_TX,-29,-15,-51,-36,-39,10902.57142857143,0
2021-02-11,US_UT,-14,-4,8,-30,-28,955.1428571428571,0
2021-02-11,US_VA,-29,-14,-36,-43,-37,2982,0
2021-02-11,US_VT,-26,-9,-13,-44,-26,116.57142857142857,1
2021-02-11,US_WA,-29,-6,-25,-52,-41,1239.4285714285713,0
2021-02-11,US_WI,-25,-9,-25,-30,-25,941.1428571428571,0
2021-02-11,US_WV,-39,-27,-36,-32,-41,411.42857142857144,0
2021-02-11,US_WY,-21,-7,-23,-13,-17,119.28571428571429,0
2021-02-12,US_AK,-13,-6,1,-26,-28,122.42857142857143,0
2021-02-12,US_AL,-15,-5,-28,-15,-23,1179.5714285714287,0
2021-02-12,US_AR,-19,0,-25,-17,-32,853.5714285714286,0
2021-02-12,US_AZ,-18,-9,-21,-21,-33,2245.8571428571427,0
2021-02-12,US_CA,-30,-13,-27,-47,-41,8209.42857142857,0
2021-02-12,US_CO,-29,-11,-42,-40,-37,1189.857142857143,0
2021-02-12,US_CT,-22,-10,-32,-39,-31,1088.142857142857,0
2021-02-12,US_DE,-19,-7,-37,-42,-33,339.85714285714283,1
2021-02-12,US_FL,-18,-9,-18,-31,-27,6757.428571428572,0
2021-02-12,US_GA,-17,-9,-21,-29,-30,3301.714285714286,0
2021-02-12,US_HI,-30,-17,-35,-52,-33,58.714285714285715,1
2021-02-12,US_IA,-16,1,-27,-24,-19,465.2857142857143,0
2021-02-12,US_ID,-15,-4,-14,-18,-24,390.85714285714283,1
2021-02-12,US_IL,-26,-7,-44,-43,-34,2212.285714285714,0
2021-02-12,US_IN,-16,-7,-18,-14,-24,1272.5714285714287,0
2021-02-12,US_KS,-18,-8,-30,-17,-25,1702.4285714285713,0
2021-02-12,US_KY,-27,-8,-26,-19,-35,1465.857142857143,1
2021-02-12,US_LA,-21,-4,-47,-27,-25,1147,0
2021-02-12,US_MA,-30,-13,-36,-57,-37,2006.7142857142858,1
2021-02-12,US_MD,-27,-13,-35,-48,-40,1021.7142857142857,0
2021-02-12,US_ME,-20,-4,-5,-33,-25,179.71428571428572,0
2021-02-12,US_MI,-27,-15,-14,-32,-31,1245.5714285714287,0
2021-02-12,US_MN,-26,-14,-37,-45,-34,783.8571428571429,1
2021-02-12,US_MO,-14,-6,-27,-19,-21,714,0
2021-02-12,US_MS,-17,-8,-38,-3,-21,809.5714285714286,0
2021-02-12,US_MT,-20,-6,-38,-13,-21,232.14285714285714,1
2021-02-12,US_NC,-21,-8,-29,-34,-30,3581.8571428571427,0
2021-02-12,US_ND,-16,-16,-37,-25,-21,71,0
2021-02-12,US_NE,-25,-9,-39,-26,-25,500.2857142857143,0
2021-02-12,US_NJ,-26,-7,-34,-47,-38,3243.4285714285716,0
2021-02-12,US_NM,-23,-3,-22,-15,-33,413.42857142857144,0
2021-02-12,US_NV,-21,-9,-28,-40,-33,592.7142857142857,0
2021-02-12,US_NY,-34,-11,-45,-51,-38,8130.571428571428,0
2021-02-12,US_OH,-20,-9,-8,-23,-27,2731.714285714286,0
2021-02-12,US_OK,-22,4,-50,-20,-33,1325.4285714285713,0
2021-02-12,US_OR,-50,-25,-35,-53,-54,463.85714285714283,0
2021-02-12,US_PA,-22,-8,-32,-41,-31,3615.5714285714284,0
2021-02-12,US_RI,-24,-9,-18,-49,-29,383.2857142857143,0
2021-02-12,US_SC,-15,-7,-33,-13,-24,2945,0
2021-02-12,US_SD,-13,-1,-23,-10,-21,156.14285714285714,1
2021-02-12,US_TN,-20,-8,-24,-22,-26,1819.2857142857142,0
2021-02-12,US_TX,-24,-5,-52,-34,-36,10252.857142857143,0
2021-02-12,US_UT,-15,-3,0,-29,-31,947.7142857142857,0
2021-02-12,US_VA,-33,-17,-35,-43,-44,2959,0
2021-02-12,US_VT,-28,-13,-27,-49,-28,103.57142857142857,0
2021-02-12,US_WA,-36,-14,-23,-53,-47,1371.4285714285713,1
2021-02-12,US_WI,-25,-10,-25,-27,-25,892.5714285714286,0
2021-02-12,US_WV,-23,-12,-27,-24,-25,397.57142857142856,0
2021-02-12,US_WY,-28,-12,-31,-18,-19,115.42857142857143,0
2021-02-13,US_AK,-13,2,21,-27,-12,103.71428571428571,0
2021-02-13,US_AL,-14,4,-30,-15,-12,1117.4285714285713,0
2021-02-13,US_AR,-16,13,-42,-12,-9,668.1428571428571,0
2021-02-13,US_AZ,-17,-4,-24,-18,-15,1781.7142857142858,0
2021-02-13,US_CA,-28,-7,-23,-42,-19,7595.142857142857,0
2021-02-13,US_CO,-34,-10,-59,-45,-19,1144.2857142857142,0
2021-02-13,US_FL,-16,-5,-26,-34,-17,6730.142857142857,0
2021-02-13,US_GA,-16,-3,-38,-29,-14,3183.714285714286,0
2021-02-13,US_HI,-30,-13,-28,-55,-26,56.714285714285715,0
2021-02-13,US_IA,-21,2,-35,-29,-6,449.14285714285717,0
2021-02-13,US_ID,-21,-2,-22,-25,-16,385,0
2021-02-13,US_IL,-30,-5,-43,-36,-12,2107.4285714285716,0
2021-02-13,US_IN,-12,5,-7,-12,-8,1236.5714285714287,0
2021-02-13,US_KY,-16,11,-12,-15,-7,1277.5714285714287,0
2021-02-13,US_MA,-25,-3,-8,-47,-16,1954.2857142857142,0
2021-02-13,US_MD,-38,-19,-49,-48,-20,956,0
2021-02-13,US_ME,-15,1,13,-23,-12,162.57142857142858,0
2021-02-13,US_MI,-25,-7,10,-31,-9,1291.5714285714287,1
2021-02-13,US_MN,-26,-10,-43,-38,-9,766.7142857142857,0
2021-02-13,US_MO,-22,2,-40,-24,-11,690,0
2021-02-13,US_MS,-13,2,-37,2,-15,820.7142857142857,1
2021-02-13,US_MT,-17,0,-46,-14,-10,196.85714285714286,0
2021-02-13,US_NC,-22,-6,-40,-38,-16,3467.8571428571427,0
2021-02-13,US_ND,-18,-16,-46,-28,-11,86.57142857142857,1
2021-02-13,US_NE,-23,-8,-38,-26,-15,468.14285714285717,0
2021-02-13,US_NH,-11,5,13,-25,-7,322.2857142857143,1
2021-02-13,US_NJ,-24,0,-24,-38,-13,3251.5714285714284,1
2021-02-13,US_NM,-23,3,-26,-18,-18,397.14285714285717,0
2021-02-13,US_NV,-18,-4,-34,-38,-21,556.1428571428571,0
2021-02-13,US_NY,-29,-3,-34,-45,-18,7971.571428571428,0
2021-02-13,US_OH,-15,2,-4,-23,-8,2563,0
2021-02-13,US_OK,-24,6,-56,-21,-14,1245.142857142857,0
2021-02-13,US_OR,-52,-23,-13,-58,-44,486.57142857142856,1
2021-02-13,US_PA,-19,-1,-27,-35,-11,3509.4285714285716,0
2021-02-13,US_RI,-20,4,7,-40,-14,376.85714285714283,0
2021-02-13,US_SC,-15,-3,-41,-21,-14,2877.4285714285716,0
2021-02-13,US_SD,-16,-2,-38,-16,-11,169.71428571428572,1
2021-02-13,US_TN,-15,6,-18,-21,-9,1723,0
2021-02-13,US_TX,-28,-1,-61,-36,-21,8989.285714285714,0
2021-02-13,US_UT,-19,-3,-24,-29,-13,901,0
2021-02-13,US_VA,-42,-22,-51,-42,-27,2741.714285714286,0
2021-02-13,US_WA,-63,-35,-28,-61,-49,1084.7142857142858,0
2021-02-13,US_WI,-28,-7,-25,-31,-6,880.2857142857143,0
2021-02-13,US_WV,-17,-4,-16,-24,-11,370.7142857142857,0
2021-02-14,US_AK,0,4,22,-23,-12,115.14285714285714,1
2021-02-14,US_AL,-11,8,-28,-17,-16,1014.2857142857143,0
2021-02-14,US_AR,-40,-12,-49,-33,-30,607.4285714285714,0
2021-02-14,US_AZ,-8,-3,-5,-19,-11,1687.142857142857,0
2021-02-14,US_CA,-23,-7,-7,-40,-17,7166.285714285715,0
2021-02-14,US_CO,-34,-19,-58,-43,-18,1173.2857142857142,1
2021-02-14,US_FL,-11,-5,-21,-34,-17,6260.857142857143,0
2021-02-14,US_GA,-14,-6,-33,-35,-17,3191.5714285714284,1
2021-02-14,US_HI,-25,-11,-27,-56,-24,53.285714285714285,0
2021-02-14,US_IA,-17,0,-44,-33,-11,412.7142857142857,0
2021-02-14,US_ID,3,9,11,-13,-12,363.42857142857144,0
2021-02-14,US_IL,-29,-12,-48,-43,-17,1960.2857142857142,0
2021-02-14,US_IN,-12,7,-21,-17,-11,1164,0
2021-02-14,US_LA,-24,3,-52,-34,-22,1070.2857142857142,0
2021-02-14,US_MA,-25,-11,-19,-54,-16,1855.7142857142858,0
2021-02-14,US_MD,-25,-16,-35,-44,-19,902,0
2021-02-14,US_ME,-5,6,29,-25,-9,141.28571428571428,0
2021-02-14,US_MN,-23,-17,-41,-42,-12,782,1
2021-02-14,US_MO,-30,-12,-53,-34,-22,650.2857142857143,0
2021-02-14,US_MS,-26,-9,-44,-9,-28,806.4285714285714,0
2021-02-14,US_MT,-7,3,-34,-8,-10,186.42857142857142,0
2021-02-14,US_NC,-18,-7,-44,-36,-17,3372.714285714286,0
2021-02-14,US_ND,-8,-12,-35,-28,-14,98.14285714285714,1
2021-02-14,US_NE,-24,-15,-47,-29,-15,444.85714285714283,0
2021-02-14,US_NH,-11,-3,7,-32,-8,369.57142857142856,1
2021-02-14,US_NJ,-25,-15,-25,-44,-18,3214.285714285714,0
2021-02-14,US_NM,-47,-28,-59,-37,-33,363.14285714285717,0
2021-02-14,US_NV,-8,1,-10,-37,-17,513.8571428571429,0
2021-02-14,US_NY,-28,-13,-26,-45,-19,7827.428571428572,0
2021-02-14,US_OH,-10,7,0,-27,-9,2353.714285714286,0
2021-02-14,US_OK,-67,-48,-73,-51,-47,1162,0
2021-02-14,US_RI,-20,-9,-16,-41,-12,363.85714285714283,0
2021-02-14,US_SC,-13,-6,-49,-14,-18,2747,0
2021-02-14,US_SD,-8,2,-23,-14,-10,157.85714285714286,0
2021-02-14,US_TN,-22,0,-30,-31,-24,1413.4285714285713,0
2021-02-14,US_TX,-56,-34,-76,-57,-43,8056.142857142857,0
2021-02-14,US_UT,-4,1,8,-31,-18,844.1428571428571,0
2021-02-14,US_VA,-20,-11,-35,-40,-19,2610.4285714285716,0
2021-02-14,US_VT,-16,-1,8,-54,-15,106.42857142857143,1
2021-02-14,US_WA,-45,-25,-43,-54,-39,1140.2857142857142,1
2021-02-14,US_WI,-19,-9,-31,-32,-9,847.7142857142857,0
2021-02-14,US_WV,-10,2,-9,-20,-11,350.57142857142856,0
2021-02-15,US_AK,-13,-8,16,-34,-43,123.14285714285714,1
2021-02-15,US_AL,-36,-16,-48,-36,-47,970.7142857142857,0
2021-02-15,US_AR,-76,-61,-59,-64,-80,486,0
2021-02-15,US_AZ,-14,-13,-6,-22,-46,1584.5714285714287,0
2021-02-15,US_CA,-25,-15,-14,-50,-54,6700.428571428572,0
2021-02-15,US_CO,-24,-14,-33,-43,-46,1104.5714285714287,0
2021-02-15,US_CT,-22,-15,-34,-42,-46,1042.142857142857,0
2021-02-15,US_FL,-16,-11,-15,-33,-39,6134.285714285715,0
2021-02-15,US_GA,-22,-13,-40,-36,-40,3092.4285714285716,0
2021-02-15,US_HI,-29,-22,-28,-54,-61,49.57142857142857,0
2021-02-15,US_IA,-22,-6,-37,-32,-35,401.7142857142857,0
2021-02-15,US_IL,-43,-29,-59,-57,-51,1835.7142857142858,0
2021-02-15,US_IN,-43,-23,-46,-34,-44,1029.142857142857,0
2021-02-15,US_KS,-46,-33,-57,-39,-52,1450.4285714285713,0
2021-02-15,US_KY,-60,-38,-52,-47,-60,1141.2857142857142,0
2021-02-15,US_LA,-71,-53,-69,-66,-76,1085.7142857142858,1
2021-02-15,US_MA,-29,-19,-29,-65,-58,1797.142857142857,0
2021-02-15,US_MD,-24,-16,-37,-53,-52,871.5714285714286,0
2021-02-15,US_ME,-10,5,20,-31,-46,147.42857142857142,1
2021-02-15,US_MI,-28,-12,-21,-40,-38,1286.142857142857,0
2021-02-15,US_MN,-24,-19,-36,-49,-44,784.1428571428571,1
2021-02-15,US_MO,-59,-43,-63,-52,-63,605.1428571428571,0
2021-02-15,US_MS,-71,-60,-59,-53,-76,695.4285714285714,0
2021-02-15,US_MT,-11,-5,-9,-12,-34,179.71428571428572,0
2021-02-15,US_NC,-21,-9,-24,-35,-35,3279.5714285714284,0
2021-02-15,US_ND,-12,-19,-29,-28,-35,97.28571428571429,0
2021-02-15,US_NE,-22,-16,-38,-28,-40,433.7142857142857,0
2021-02-15,US_NH,-10,-1,23,-27,-41,384.57142857142856,1
2021-02-15,US_NJ,-22,-13,-31,-53,-53,3160.1428571428573,0
2021-02-15,US_NM,-30,-18,-41,-25,-52,345.14285714285717,0
2021-02-15,US_NV,-16,-10,-14,-36,-45,499,0
2021-02-15,US_NY,-34,-18,-43,-58,-54,7355.285714285715,0
2021-02-15,US_OH,-39,-21,-40,-39,-45,2278.8571428571427,0
2021-02-15,US_OK,-63,-47,-67,-53,-76,1010.7142857142857,0
2021-02-15,US_RI,-23,-17,-6,-55,-49,354,0
2021-02-15,US_SC,-15,-10,-28,-15,-33,2679.5714285714284,0
2021-02-15,US_SD,-12,-4,-19,-6,-35,144.57142857142858,0
2021-02-15,US_TN,-55,-42,-46,-55,-63,1324,0
2021-02-15,US_UT,-11,-8,-4,-38,-52,831.1428571428571,0
2021-02-15,US_VA,-20,-11,-26,-44,-47,2411.1428571428573,0
2021-02-15,US_VT,-18,-3,6,-46,-38,125.85714285714286,1
2021-02-15,US_WI,-27,-12,-33,-35,-31,767.4285714285714,0
2021-02-15,US_WV,-39,-22,-34,-38,-44,334.2857142857143,0
2021-02-16,US_AK,-16,-11,-1,-27,-24,129.14285714285714,1
2021-02-16,US_AL,-47,-32,-49,-45,-57,935,0
2021-02-16,US_AR,-52,-23,-44,-46,-72,443.57142857142856,0
2021-02-16,US_AZ,-19,-12,-23,-23,-34,1512,0
2021-02-16,US_CA,-31,-16,-20,-48,-41,6307.142857142857,0
2021-02-16,US_CO,-25,-10,-33,-41,-36,988.7142857142857,0
2021-02-16,US_CT,-28,-20,-27,-44,-37,1086.4285714285713,1
2021-02-16,US_DE,-19,-10,-15,-40,-31,333.57142857142856,0
2021-02-16,US_FL,-19,-11,-29,-33,-28,6137.714285714285,1
2021-02-16,US_GA,-21,-10,-39,-37,-35,3060.8571428571427,0
2021-02-16,US_HI,-32,-20,-40,-50,-33,45.42857142857143,0
2021-02-16,US_IA,-22,-3,-30,-31,-26,383.57142857142856,0
2021-02-16,US_IL,-42,-28,-50,-53,-53,1781.5714285714287,0
2021-02-16,US_IN,-48,-35,-31,-36,-60,974.2857142857143,0
2021-02-16,US_KY,-56,-37,-31,-37,-65,1153.7142857142858,1
2021-02-16,US_MA,-37,-25,-41,-63,-46,1711.7142857142858,0
2021-02-16,US_MD,-26,-14,-20,-47,-40,856.7142857142857,0
2021-02-16,US_ME,-48,-34,-25,-53,-47,137.85714285714286,0
2021-02-16,US_MI,-41,-31,-24,-45,-47,1281.2857142857142,0
2021-02-16,US_MN,-25,-15,-26,-48,-34,776.5714285714286,0
2021-02-16,US_MO,-38,-21,-42,-39,-54,559.1428571428571,0
2021-02-16,US_MS,-58,-39,-47,-41,-74,606.2857142857143,0
2021-02-16,US_MT,-15,-3,-8,-12,-17,187.71428571428572,1
2021-02-16,US_NC,-17,-4,2,-33,-29,3150.8571428571427,0
2021-02-16,US_ND,-20,-20,-30,-28,-20,91.85714285714286,0
2021-02-16,US_NE,-24,-18,-35,-30,-35,422.42857142857144,0
2021-02-16,US_NH,-34,-26,-15,-43,-39,385,1
2021-02-16,US_NJ,-27,-12,-21,-50,-40,3062.285714285714,0
2021-02-16,US_NM,-36,-22,-47,-35,-46,332.2857142857143,0
2021-02-16,US_NV,-21,-9,-33,-38,-34,468.14285714285717,0
2021-02-16,US_NY,-39,-21,-33,-52,-45,7399,1
2021-02-16,US_OH,-47,-35,-33,-40,-53,2136.1428571428573,0
2021-02-16,US_OK,-44,-23,-56,-41,-62,932.4285714285714,0
2021-02-16,US_PA,-28,-17,-35,-46,-35,3423.714285714286,0
