date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,sev_day,dir
2021-01-09,US_OK,-16,-7,-28,-8,-8,6,4169.857142857143,1
2021-01-09,US_OR,-30,-11,22,-33,-16,7,1070.4285714285713,0
2021-01-09,US_PA,-23,-10,-1,-30,-12,7,8502,0
2021-01-09,US_RI,-26,-12,34,-35,-15,8,1077.2857142857142,0
2021-01-09,US_SC,-16,-7,-15,-21,-10,6,4469.142857142857,0
2021-01-09,US_SD,-9,1,-16,-11,-7,6,381,0
2021-01-09,US_TN,-18,-6,-18,-19,-8,6,6175,0
2021-01-09,US_TX,-21,-8,-36,-28,-13,7,21734.14285714286,0
2021-01-09,US_UT,-19,-11,-9,-30,-12,7,2954,0
2021-01-09,US_VA,-25,-9,-8,-34,-12,8,5147.714285714285,1
2021-01-09,US_VT,-27,-18,-7,-42,-16,9,172.71428571428572,1
2021-01-09,US_WA,-34,-15,9,-46,-17,8,3158.4285714285716,1
2021-01-09,US_WI,-19,-3,24,-27,-2,6,3337,0
2021-01-09,US_WV,-16,-5,-2,-20,-10,6,1434.4285714285713,0
2021-01-10,US_AK,-13,-7,6,-32,-14,5,282.85714285714283,0
2021-01-10,US_AL,-15,-5,-22,-15,-16,6,3830.1428571428573,0
2021-01-10,US_AR,-15,-4,-21,-10,-14,6,2775.285714285714,0
2021-01-10,US_AZ,-20,-12,-24,-26,-14,6,9578.42857142857,0
2021-01-10,US_CA,-35,-16,-19,-48,-22,9,42622.57142857143,0
2021-01-10,US_CO,-32,-17,-36,-39,-14,8,2474.8571428571427,0
2021-01-10,US_DE,-20,-12,-11,-47,-13,6,857.7142857142857,1
2021-01-10,US_FL,-20,-13,-35,-38,-19,6,14525.42857142857,0
2021-01-10,US_GA,-18,-10,-17,-34,-17,6,9778.285714285714,1
2021-01-10,US_HI,-36,-22,-38,-59,-24,8,209.57142857142858,0
2021-01-10,US_IA,-10,8,-7,-23,-6,5,1066.857142857143,0
2021-01-10,US_ID,0,-1,24,-10,-12,4,918.5714285714286,0
2021-01-10,US_IL,-30,-12,-25,-41,-15,7,6677.428571428572,0
2021-01-10,US_IN,-16,-8,-10,-18,-12,5,4984.285714285715,0
2021-01-10,US_LA,-27,-7,-51,-31,-20,7,4169.571428571428,0
2021-01-10,US_MA,-29,-17,7,-56,-19,8,6342,0
2021-01-10,US_MD,-28,-15,15,-44,-16,8,3137.5714285714284,0
2021-01-10,US_ME,-13,-2,36,-21,-10,4,580,1
2021-01-10,US_MN,-29,-13,26,-46,-13,7,1823.857142857143,0
2021-01-10,US_MO,-14,-7,-25,-21,-12,5,2962,0
2021-01-10,US_MS,-14,-6,-27,-5,-18,6,2237.714285714286,0
2021-01-10,US_MT,-8,0,1,-3,-8,4,513.2857142857143,0
2021-01-10,US_NC,-21,-10,-11,-35,-15,6,8389.285714285714,0
2021-01-10,US_ND,-11,-11,3,-24,-9,4,186.14285714285714,0
2021-01-10,US_NE,-13,-7,-24,-23,-9,5,948.1428571428571,0
2021-01-10,US_NH,-17,-9,15,-30,-11,6,773.4285714285714,1
2021-01-10,US_NJ,-28,-14,17,-43,-16,8,6480.285714285715,1
2021-01-10,US_NM,-33,-17,-35,-25,-21,9,1305,0
2021-01-10,US_NV,-25,-13,-30,-44,-21,7,2370.285714285714,0
2021-01-10,US_NY,-33,-16,-13,-47,-19,8,16038.714285714286,0
2021-01-10,US_OH,-18,-8,28,-26,-11,5,8117.428571428572,0
2021-01-10,US_OK,-16,-7,-42,-13,-11,6,4255.857142857143,1
2021-01-10,US_PA,-22,-11,19,-34,-15,6,8285.714285714286,0
2021-01-10,US_RI,-24,-14,31,-35,-13,6,1003.1428571428571,0
2021-01-10,US_SC,-16,-7,-19,-13,-16,6,4591.857142857143,1
2021-01-10,US_SD,2,16,14,-9,-4,3,358.7142857142857,0
2021-01-10,US_TN,-16,-6,-18,-24,-16,6,5751.714285714285,0
2021-01-10,US_TX,-39,-27,-67,-40,-25,11,22210.285714285714,1
2021-01-10,US_UT,-13,-9,-5,-33,-20,5,3156.714285714286,1
2021-01-10,US_VA,-24,-12,3,-37,-15,7,5035,0
2021-01-10,US_VT,-26,-13,1,-45,-16,6,172.85714285714286,1
2021-01-10,US_WA,-24,-13,-3,-46,-16,7,3205,1
2021-01-10,US_WI,-18,-8,23,-30,-8,5,3145.8571428571427,0
2021-01-10,US_WV,-13,-3,13,-18,-11,5,1387.7142857142858,0
2021-01-11,US_AK,-14,-7,-4,-32,-24,10,267.42857142857144,0
2021-01-11,US_AL,-17,-5,-35,-22,-26,11,3621.8571428571427,0
2021-01-11,US_AR,-14,-8,-17,-14,-24,9,2656.4285714285716,0
2021-01-11,US_AZ,-20,-13,-29,-31,-37,12,9206.714285714286,0
2021-01-11,US_CA,-34,-17,-26,-52,-43,16,41569,0
2021-01-11,US_CO,-25,-11,-17,-43,-32,12,2322,0
2021-01-11,US_CT,-23,-13,-18,-39,-32,13,3510.8571428571427,0
2021-01-11,US_FL,-20,-12,-32,-37,-28,9,14158.42857142857,0
2021-01-11,US_GA,-21,-9,-39,-38,-31,12,9670.57142857143,0
2021-01-11,US_HI,-36,-25,-48,-55,-33,12,188.71428571428572,0
2021-01-11,US_IA,-12,6,0,-22,-21,9,1045.7142857142858,0
2021-01-11,US_ID,-8,-2,15,-19,-18,6,894,0
2021-01-11,US_IL,-30,-13,-41,-49,-35,14,6376.714285714285,0
2021-01-11,US_IN,-16,-9,-21,-19,-24,10,4570.714285714285,0
2021-01-11,US_KS,-19,-11,-6,-15,-24,9,4582.428571428572,0
2021-01-11,US_KY,-18,-7,-25,-19,-28,11,3939.5714285714284,0
2021-01-11,US_LA,-27,-15,-49,-31,-30,12,3946.285714285714,0
2021-01-11,US_MA,-30,-17,-24,-61,-41,16,6114.428571428572,0
2021-01-11,US_MD,-28,-16,-31,-52,-41,17,3134.4285714285716,0
2021-01-11,US_ME,-17,-4,2,-23,-25,10,619,1
2021-01-11,US_MI,-29,-12,-11,-40,-31,12,3582.1428571428573,0
2021-01-11,US_MN,-20,-14,-1,-51,-34,13,1766.4285714285713,0
2021-01-11,US_MO,-16,-6,-17,-26,-26,10,2790.1428571428573,0
2021-01-11,US_MS,-20,-14,-31,-12,-31,13,2051,0
2021-01-11,US_MT,-8,-2,3,-10,-15,6,480,0
2021-01-11,US_NC,-21,-7,-20,-37,-30,11,8311.42857142857,0
2021-01-11,US_ND,-12,-15,-7,-27,-18,7,174.57142857142858,0
2021-01-11,US_NE,-11,-5,-3,-21,-21,8,961.4285714285714,1
2021-01-11,US_NH,-19,-9,3,-31,-30,12,745.8571428571429,0
2021-01-11,US_NJ,-28,-13,-19,-50,-39,16,6416.428571428572,0
2021-01-11,US_NM,-26,-11,-25,-26,-36,13,1246.2857142857142,0
2021-01-11,US_NV,-25,-13,-38,-44,-34,12,2196.714285714286,0
2021-01-11,US_NY,-35,-16,-35,-53,-38,15,15470.857142857143,0
2021-01-11,US_OH,-20,-11,-18,-26,-27,11,7746.428571428572,0
2021-01-11,US_OK,-14,-7,-22,-14,-24,9,4164.571428571428,0
2021-01-11,US_PA,-24,-13,-24,-43,-33,13,7925.285714285715,0
2021-01-11,US_RI,-24,-12,9,-50,-33,12,970.7142857142857,0
2021-01-11,US_SC,-16,-7,-26,-20,-24,9,4724,1
2021-01-11,US_SD,-6,7,17,-10,-12,6,340,0
2021-01-11,US_TN,-20,-10,-32,-26,-28,12,5177.857142857143,0
2021-01-11,US_TX,-23,-15,-45,-35,-36,14,21994,0
2021-01-11,US_UT,-17,-8,-10,-40,-28,10,2891.714285714286,0
2021-01-11,US_VA,-25,-12,-21,-44,-35,14,5022.857142857143,0
2021-01-11,US_VT,-22,-14,-11,-41,-28,12,167.14285714285714,0
2021-01-11,US_WI,-23,-8,-9,-30,-25,11,2950.285714285714,0
2021-01-11,US_WV,-17,-6,-17,-20,-26,10,1316.7142857142858,0
2021-01-11,US_WY,-15,-5,-2,-7,-16,5,421,1
2021-01-12,US_AK,-17,-11,-4,-35,-24,11,241.85714285714286,0
2021-01-12,US_AL,-15,-7,-25,-15,-24,9,3320.1428571428573,0
2021-01-12,US_AR,-14,-5,8,-7,-23,8,2682.1428571428573,1
2021-01-12,US_AZ,-21,-11,-26,-30,-37,13,8847.857142857143,0
2021-01-12,US_CA,-35,-15,-25,-51,-44,16,39852.71428571428,0
2021-01-12,US_CO,-25,-10,-18,-46,-36,13,2192.5714285714284,0
2021-01-12,US_CT,-22,-10,-9,-38,-32,13,3424,0
2021-01-12,US_DE,-18,-6,-5,-44,-32,12,785.5714285714286,0
2021-01-12,US_FL,-21,-10,-37,-38,-29,10,13698.42857142857,0
2021-01-12,US_GA,-18,-6,-31,-36,-32,12,9172,0
2021-01-12,US_HI,-35,-22,-46,-56,-34,13,166.14285714285714,0
2021-01-12,US_IA,-14,4,5,-22,-23,9,963.8571428571429,0
2021-01-12,US_ID,-12,-3,-5,-19,-23,9,883.5714285714286,0
2021-01-12,US_IL,-27,-11,-27,-46,-35,14,6000.285714285715,0
2021-01-12,US_IN,-15,-7,-3,-15,-24,9,4366.571428571428,0
2021-01-12,US_KY,-17,-3,-8,-13,-28,9,3801.8571428571427,0
2021-01-12,US_LA,-18,-6,-38,-24,-25,9,3828.4285714285716,0
2021-01-12,US_MA,-30,-15,-15,-61,-41,16,5743.714285714285,0
2021-01-12,US_MD,-24,-11,-5,-49,-41,16,3019,0
2021-01-12,US_ME,-18,-2,16,-19,-26,10,624.8571428571429,1
2021-01-12,US_MI,-31,-14,-12,-39,-33,13,3403.8571428571427,0
2021-01-12,US_MN,-21,-11,7,-51,-34,14,1659.7142857142858,0
2021-01-12,US_MO,-16,-6,13,-23,-27,9,2490,0
2021-01-12,US_MS,-8,-3,-15,1,-20,7,2074.8571428571427,1
2021-01-12,US_MT,-11,-3,1,-13,-17,7,438.14285714285717,0
2021-01-12,US_NC,-20,-6,-9,-37,-31,11,8152.285714285715,0
2021-01-12,US_ND,-15,-16,-7,-23,-20,8,165.85714285714286,0
2021-01-12,US_NE,-13,-7,11,-20,-22,9,934.2857142857143,0
2021-01-12,US_NH,-18,-5,11,-29,-28,13,788.5714285714286,1
2021-01-12,US_NJ,-27,-7,-4,-49,-40,15,6333.571428571428,0
2021-01-12,US_NM,-26,-11,-22,-21,-37,14,1167.857142857143,0
2021-01-12,US_NV,-23,-12,-38,-44,-36,12,2055.5714285714284,0
2021-01-12,US_NY,-34,-12,-26,-51,-38,14,15629.42857142857,1
2021-01-12,US_OH,-21,-10,-9,-23,-28,11,7405.571428571428,0
2021-01-12,US_OK,-13,-6,-2,-9,-25,9,3922.5714285714284,0
2021-01-12,US_OR,-30,-10,-20,-43,-39,14,1131.7142857142858,1
2021-01-12,US_PA,-23,-10,-14,-42,-33,12,7335.142857142857,0
2021-01-12,US_RI,-22,-10,23,-48,-33,12,975.5714285714286,1
2021-01-12,US_SC,-15,-5,-22,-17,-26,10,4541.571428571428,0
2021-01-12,US_SD,-7,5,20,-9,-16,6,336.7142857142857,0
2021-01-12,US_TN,-15,-5,-11,-22,-27,10,5061.857142857143,0
2021-01-12,US_TX,-21,-11,-34,-31,-33,12,22520.285714285714,1
2021-01-12,US_UT,-19,-10,0,-41,-30,11,2713.1428571428573,0
2021-01-12,US_VA,-23,-8,4,-42,-37,14,4959.571428571428,0
2021-01-12,US_VT,-24,-14,1,-36,-28,12,159.28571428571428,0
2021-01-12,US_WA,-30,-13,-15,-55,-41,16,3289.285714285714,1
2021-01-12,US_WI,-24,-7,5,-27,-26,11,2749.714285714286,0
2021-01-12,US_WV,-15,-4,-9,-20,-27,8,1250.142857142857,0
2021-01-12,US_WY,-15,-6,-5,-8,-15,6,404.85714285714283,0
2021-01-13,US_AK,-15,-8,-5,-32,-23,11,243.28571428571428,1
2021-01-13,US_AL,-13,-6,-18,-14,-24,8,3075.8571428571427,0
2021-01-13,US_AR,-13,-6,20,-9,-22,7,2633.1428571428573,0
2021-01-13,US_AZ,-22,-14,-27,-31,-37,12,8508,0
2021-01-13,US_CA,-36,-18,-24,-52,-44,16,38787.57142857143,0
2021-01-13,US_CO,-26,-12,-11,-44,-36,13,2076.5714285714284,0
2021-01-13,US_CT,-24,-14,-14,-39,-34,13,3909.5714285714284,1
2021-01-13,US_DE,-19,-11,-10,-42,-34,12,779.4285714285714,0
2021-01-13,US_FL,-22,-14,-37,-40,-28,9,13498.57142857143,0
2021-01-13,US_GA,-18,-10,-20,-35,-32,11,8687.285714285714,0
2021-01-13,US_HI,-37,-25,-44,-57,-34,13,163.42857142857142,0
2021-01-13,US_IA,-11,7,6,-18,-21,8,941.4285714285714,0
2021-01-13,US_ID,-10,-4,5,-20,-23,8,887.4285714285714,1
2021-01-13,US_IL,-28,-11,-30,-45,-35,14,5804,0
2021-01-13,US_IN,-15,-9,1,-16,-24,9,4069.8571428571427,0
2021-01-13,US_KS,-15,-7,30,-10,-25,8,4585,1
2021-01-13,US_KY,-18,-4,4,-15,-28,9,3561.5714285714284,0
2021-01-13,US_LA,-17,-7,-25,-20,-24,7,3935.5714285714284,1
2021-01-13,US_MA,-31,-16,-16,-60,-42,16,5513,0
2021-01-13,US_MD,-25,-14,-5,-49,-41,16,2952.4285714285716,0
2021-01-13,US_ME,-19,-5,3,-23,-27,10,600,0
2021-01-13,US_MI,-27,-10,6,-37,-32,12,3161.4285714285716,0
2021-01-13,US_MN,-19,-8,12,-46,-34,13,1519.142857142857,0
2021-01-13,US_MO,-10,-7,-2,-16,-25,7,2230.8571428571427,0
2021-01-13,US_MS,-8,-6,-9,2,-19,6,2000.142857142857,0
2021-01-13,US_MT,-14,-9,-16,-17,-19,7,422,0
2021-01-13,US_NC,-21,-9,-8,-36,-32,11,7638.714285714285,0
2021-01-13,US_ND,-14,-12,-3,-19,-19,7,165.14285714285714,0
2021-01-13,US_NE,-12,-5,6,-21,-21,8,899.4285714285714,0
2021-01-13,US_NH,-18,-9,4,-35,-30,13,724.8571428571429,0
2021-01-13,US_NJ,-28,-11,-9,-49,-40,16,6129.571428571428,0
2021-01-13,US_NM,-26,-14,-24,-22,-36,14,1060.142857142857,0
2021-01-13,US_NV,-24,-13,-32,-46,-36,12,1968.7142857142858,0
2021-01-13,US_NY,-35,-14,-29,-52,-39,15,15494.42857142857,0
2021-01-13,US_OH,-18,-10,7,-22,-28,10,7218.571428571428,0
2021-01-13,US_OK,-11,-5,7,-7,-23,7,3827.1428571428573,0
2021-01-13,US_OR,-24,-8,34,-39,-38,11,1171.2857142857142,1
2021-01-13,US_PA,-25,-11,-14,-43,-34,12,6923.857142857143,0
2021-01-13,US_RI,-25,-13,15,-52,-33,12,924.4285714285714,0
2021-01-13,US_SC,-18,-10,-25,-18,-26,9,4619.714285714285,1
2021-01-13,US_SD,-7,8,19,-9,-16,6,339.57142857142856,1
2021-01-13,US_TN,-16,-6,-7,-22,-26,9,4913.857142857143,0
2021-01-13,US_TX,-19,-10,-22,-30,-30,11,22715.571428571428,1
2021-01-13,US_UT,-18,-11,0,-39,-31,11,2647,0
2021-01-13,US_VA,-24,-11,-1,-40,-37,14,5096.571428571428,1
2021-01-13,US_VT,-25,-14,-10,-41,-32,14,160.71428571428572,1
2021-01-13,US_WA,-23,-11,29,-52,-43,12,3136.8571428571427,0
2021-01-13,US_WI,-21,-6,11,-27,-26,11,2591.5714285714284,0
2021-01-13,US_WV,-18,-10,-8,-17,-26,9,1192.2857142857142,0
2021-01-13,US_WY,-21,-12,-15,-16,-18,7,395.7142857142857,0
2021-01-14,US_AK,-20,-12,-10,-33,-26,11,239.42857142857142,0
2021-01-14,US_AL,-17,-7,-17,-15,-24,8,2956.8571428571427,0
2021-01-14,US_AR,-16,-8,16,-10,-23,8,2296.8571428571427,0
2021-01-14,US_AZ,-22,-15,-23,-30,-38,13,7905.142857142857,0
2021-01-14,US_CA,-36,-18,-24,-52,-45,16,37481.857142857145,0
2021-01-14,US_CO,-27,-13,-24,-44,-37,14,1976.142857142857,0
2021-01-14,US_CT,-25,-14,-14,-37,-33,13,3746.4285714285716,0
2021-01-14,US_DE,-20,-10,-10,-42,-33,12,730.4285714285714,0
2021-01-14,US_FL,-23,-14,-30,-36,-29,9,12944.42857142857,0
2021-01-14,US_GA,-20,-11,-22,-34,-32,11,8421.42857142857,0
2021-01-14,US_HI,-37,-24,-45,-56,-35,13,153.71428571428572,0
2021-01-14,US_IA,-22,0,-22,-28,-24,11,885.4285714285714,0
2021-01-14,US_ID,-11,-6,21,-15,-24,7,863,0
2021-01-14,US_IL,-31,-13,-39,-47,-35,14,5725.571428571428,0
2021-01-14,US_IN,-17,-9,-4,-16,-25,9,3794,0
2021-01-14,US_KY,-20,-7,1,-18,-29,9,3241.8571428571427,0
2021-01-14,US_LA,-19,-8,-29,-23,-24,8,3303.1428571428573,0
2021-01-14,US_MA,-33,-17,-30,-61,-41,17,5335.571428571428,0
2021-01-14,US_MD,-27,-15,0,-49,-42,16,2824.4285714285716,0
2021-01-14,US_ME,-22,-5,6,-24,-26,10,608.7142857142857,1
2021-01-14,US_MI,-29,-13,4,-35,-32,12,3225,1
2021-01-14,US_MN,-37,-21,-28,-53,-38,17,1401.142857142857,0
2021-01-14,US_MO,-20,-8,-20,-21,-26,10,2031.7142857142858,0
2021-01-14,US_MS,-13,-11,-10,-1,-20,6,1913.2857142857142,0
2021-01-14,US_MT,-11,-6,3,-10,-17,6,438.42857142857144,1
2021-01-14,US_NC,-22,-10,-11,-35,-32,11,7349.857142857143,0
2021-01-14,US_ND,-24,-21,-28,-35,-21,11,164,0
2021-01-14,US_NE,-21,-10,-31,-24,-23,10,908.2857142857143,1
2021-01-14,US_NH,-21,-10,10,-34,-29,13,752,1
2021-01-14,US_NJ,-28,-12,2,-49,-40,15,6056.142857142857,0
2021-01-14,US_NM,-29,-16,-22,-21,-38,14,977.7142857142857,0
2021-01-14,US_NV,-26,-15,-35,-44,-36,12,1857.857142857143,0
2021-01-14,US_NY,-35,-15,-23,-52,-39,14,15278.285714285714,0
2021-01-14,US_OH,-19,-10,9,-23,-28,10,7098.428571428572,0
2021-01-14,US_OK,-15,-7,-13,-12,-25,8,3373.8571428571427,0
2021-01-14,US_OR,-28,-10,19,-40,-38,12,1136.2857142857142,0
2021-01-14,US_PA,-26,-13,-5,-42,-34,13,6712,0
2021-01-14,US_RI,-26,-14,17,-51,-33,12,883.5714285714286,0
2021-01-14,US_SC,-18,-11,-15,-15,-27,9,4808.428571428572,1
2021-01-14,US_SD,-25,-10,-20,-22,-19,10,318,0
2021-01-14,US_TN,-18,-9,-9,-22,-26,9,4493.142857142857,0
2021-01-14,US_TX,-21,-14,-14,-30,-32,11,22793.714285714286,1
2021-01-14,US_UT,-19,-12,3,-37,-31,11,2548.285714285714,0
2021-01-14,US_VA,-25,-13,2,-40,-37,14,5778.428571428572,1
2021-01-14,US_VT,-27,-14,-18,-43,-28,12,155.71428571428572,0
2021-01-14,US_WA,-29,-14,14,-51,-41,13,3047.4285714285716,0
2021-01-14,US_WI,-27,-11,-9,-30,-27,12,2558,0
2021-01-14,US_WV,-19,-9,-8,-20,-26,9,1087,0
2021-01-14,US_WY,-22,-13,-19,-8,-18,7,356.14285714285717,0
2021-01-15,US_AK,-19,-14,-6,-33,-31,12,235,0
2021-01-15,US_AL,-18,-12,-16,-17,-24,9,2861.1428571428573,0
2021-01-15,US_AR,-17,-10,0,-12,-24,9,2274.1428571428573,0
2021-01-15,US_AZ,-23,-14,-25,-30,-37,13,7391.571428571428,0
2021-01-15,US_CA,-37,-18,-24,-51,-43,16,35668.57142857143,0
2021-01-15,US_CO,-27,-12,-17,-41,-35,13,1906.5714285714287,0
2021-01-15,US_CT,-27,-18,-20,-40,-32,14,2968,0
2021-01-15,US_DE,-22,-12,-18,-45,-33,13,735.8571428571429,1
2021-01-15,US_FL,-23,-14,-29,-37,-29,9,12219,0
2021-01-15,US_GA,-21,-13,-7,-32,-31,11,8064.714285714285,0
2021-01-15,US_HI,-36,-23,-41,-56,-34,13,147.57142857142858,0
2021-01-15,US_IA,-32,-21,-26,-37,-38,17,886,1
2021-01-15,US_ID,-13,-8,-3,-21,-24,8,841,0
2021-01-15,US_IL,-33,-16,-38,-45,-35,14,5526.857142857143,0
2021-01-15,US_IN,-19,-14,-12,-19,-24,10,3624.4285714285716,0
2021-01-15,US_KS,-27,-24,-25,-19,-25,10,4262.142857142857,0
2021-01-15,US_KY,-23,-9,-10,-19,-30,11,3264.285714285714,1
2021-01-15,US_LA,-22,-11,-32,-26,-24,9,3407.8571428571427,1
2021-01-15,US_MA,-33,-18,-19,-59,-40,17,5199.857142857143,0
2021-01-15,US_MD,-30,-17,-18,-49,-41,17,2646.8571428571427,0
2021-01-15,US_ME,-24,-9,10,-37,-27,11,609.2857142857143,1
2021-01-15,US_MI,-36,-19,-21,-38,-33,15,2823.714285714286,0
2021-01-15,US_MN,-36,-27,-28,-52,-40,19,1399.5714285714287,0
2021-01-15,US_MO,-27,-22,-28,-25,-22,13,1979.142857142857,0
2021-01-15,US_MS,-17,-15,-18,-4,-21,7,1946.142857142857,1
2021-01-15,US_MT,-17,-8,-16,-12,-18,8,417.57142857142856,0
2021-01-15,US_NC,-24,-12,-14,-35,-31,11,7910.428571428572,1
2021-01-15,US_ND,-23,-24,-28,-28,-20,12,157.71428571428572,0
2021-01-15,US_NE,-41,-31,-47,-35,-39,20,913.1428571428571,1
2021-01-15,US_NH,-23,-9,7,-36,-28,13,793.8571428571429,1
2021-01-15,US_NJ,-32,-13,-20,-49,-39,16,5844.571428571428,0
2021-01-15,US_NV,-27,-17,-33,-46,-35,13,1792.142857142857,0
2021-01-15,US_NY,-38,-17,-39,-53,-39,15,15059.857142857143,0
2021-01-15,US_OH,-24,-16,-9,-25,-28,12,6587,0
2021-01-15,US_OK,-19,-14,-30,-12,-25,10,3081.285714285714,0
2021-01-15,US_OR,-32,-14,-13,-41,-36,13,980.8571428571429,0
2021-01-15,US_PA,-30,-16,-21,-44,-33,14,6527.285714285715,0
2021-01-15,US_RI,-28,-17,7,-53,-33,13,871.1428571428571,0
2021-01-15,US_SC,-20,-13,-28,-18,-27,9,4830,1
2021-01-15,US_SD,-26,-15,-28,-31,-27,16,308.57142857142856,0
2021-01-15,US_TN,-20,-12,-16,-23,-27,10,4336.428571428572,0
2021-01-15,US_TX,-22,-13,-31,-30,-31,11,22330.285714285714,0
2021-01-15,US_UT,-19,-11,3,-35,-32,11,2490.8571428571427,0
2021-01-15,US_VA,-28,-14,-12,-40,-37,15,6166.285714285715,1
2021-01-15,US_VT,-29,-16,-21,-53,-30,13,163.14285714285714,1
2021-01-15,US_WA,-31,-15,7,-51,-40,14,2913.4285714285716,0
2021-01-15,US_WI,-29,-16,-12,-30,-27,14,2484.714285714286,0
2021-01-15,US_WV,-25,-16,-23,-24,-26,11,1075.2857142857142,0
2021-01-15,US_WY,-21,-10,-9,-4,-16,7,318.57142857142856,0
2021-01-16,US_AK,-20,-10,2,-27,-15,7,216,0
2021-01-16,US_AL,-19,-10,-15,-18,-11,5,2670.714285714286,0
2021-01-16,US_AR,-20,-10,-12,-7,-11,6,2005.857142857143,0
2021-01-16,US_AZ,-24,-14,-24,-26,-17,7,7085.571428571428,0
2021-01-16,US_CA,-37,-16,-14,-46,-22,10,34047.42857142857,0
2021-01-16,US_CO,-28,-12,-17,-41,-14,8,1931.4285714285713,1
2021-01-16,US_DE,-17,-9,NA,-40,-10,6,733,0
2021-01-16,US_FL,-22,-14,-28,-40,-18,5,11898.57142857143,0
2021-01-16,US_GA,-21,-12,-20,-32,-14,7,7821.714285714285,0
2021-01-16,US_HI,-35,-23,-29,-60,-27,8,140.42857142857142,0
2021-01-16,US_IA,-17,1,-12,-23,-3,6,897.4285714285714,1
2021-01-16,US_ID,-13,-6,9,-16,-12,5,934.1428571428571,1
2021-01-16,US_IL,-31,-12,-27,-36,-12,7,5194.857142857143,0
2021-01-16,US_IN,-18,-11,-3,-17,-11,6,3565.5714285714284,0
2021-01-16,US_KY,-26,-12,-7,-19,-13,6,3320.285714285714,1
2021-01-16,US_MA,-38,-24,-25,-56,-22,10,4856.714285714285,0
2021-01-16,US_MD,-28,-13,16,-41,-14,8,2547.8571428571427,0
2021-01-16,US_ME,-36,-22,-39,-47,-17,10,562.2857142857143,0
2021-01-16,US_MI,-32,-13,16,-35,-11,7,2817,0
2021-01-16,US_MN,-28,-17,-10,-40,-9,8,1343,0
2021-01-16,US_MO,-23,-11,-22,-22,-12,7,1868.5714285714287,0
2021-01-16,US_MS,-14,-12,-10,-2,-13,5,1881.142857142857,0
2021-01-16,US_MT,-15,-5,-12,-14,-9,5,398.14285714285717,0
2021-01-16,US_NC,-23,-11,-9,-36,-13,6,7848.142857142857,0
2021-01-16,US_ND,-18,-16,-16,-28,-8,6,157.57142857142858,0
2021-01-16,US_NE,-19,-9,-26,-16,-9,6,987.4285714285714,1
2021-01-16,US_NH,-31,-20,-41,-43,-14,10,794.4285714285714,1
2021-01-16,US_NJ,-27,-12,9,-40,-15,8,5850.428571428572,1
2021-01-16,US_NM,-32,-15,-20,-22,-19,8,943.5714285714286,0
2021-01-16,US_NV,-26,-14,-30,-44,-23,7,1590,0
2021-01-16,US_NY,-36,-16,-23,-48,-21,8,14673.857142857143,0
2021-01-16,US_OH,-22,-13,1,-24,-11,6,6159.571428571428,0
2021-01-16,US_OK,-18,-9,-18,-9,-11,6,2988.1428571428573,0
2021-01-16,US_OR,-30,-13,36,-31,-17,6,967.5714285714286,0
2021-01-16,US_PA,-27,-15,-3,-36,-14,7,6251,0
2021-01-16,US_RI,-32,-19,15,-52,-19,8,810.4285714285714,0
2021-01-16,US_SC,-19,-9,-14,-21,-13,6,4994.428571428572,1
2021-01-16,US_SD,-15,-2,-21,-16,-7,6,291.85714285714283,0
2021-01-16,US_TN,-21,-10,-11,-21,-11,6,4133.428571428572,0
2021-01-16,US_TX,-22,-13,-21,-28,-14,6,19962.285714285714,0
2021-01-16,US_UT,-21,-12,13,-30,-13,6,2370.285714285714,0
2021-01-16,US_VA,-27,-11,-9,-34,-14,8,6161.285714285715,0
2021-01-16,US_VT,-42,-28,-35,-61,-21,11,153.42857142857142,0
2021-01-16,US_WA,-32,-16,19,-43,-17,7,2475.8571428571427,0
2021-01-16,US_WI,-28,-9,8,-28,-5,6,2288.4285714285716,0
2021-01-16,US_WV,-28,-16,-10,-28,-14,7,1088.142857142857,1
2021-01-17,US_AK,-15,-11,19,-35,-16,5,197,0
2021-01-17,US_AL,-19,-10,-7,-17,-19,5,2665.714285714286,0
2021-01-17,US_AR,-17,-10,5,-12,-16,5,2013.4285714285713,1
2021-01-17,US_AZ,-20,-15,-10,-27,-16,5,6973.571428571428,0
2021-01-17,US_CA,-35,-18,0,-47,-23,8,31725,0
2021-01-17,US_CO,-26,-14,-10,-38,-12,6,1779,0
2021-01-17,US_FL,-22,-17,-30,-40,-21,5,11784.57142857143,0
2021-01-17,US_GA,-21,-14,-9,-36,-19,6,7765.857142857143,0
2021-01-17,US_HI,-37,-25,-44,-63,-26,8,135.85714285714286,0
2021-01-17,US_IA,-15,-1,-9,-28,-9,5,794,0
2021-01-17,US_ID,-5,-6,33,-12,-13,4,902.1428571428571,0
2021-01-17,US_IL,-34,-18,-19,-42,-17,7,5046.285714285715,0
2021-01-17,US_IN,-21,-13,-14,-20,-15,5,3456.285714285714,0
2021-01-17,US_LA,-25,-9,-25,-29,-19,5,3091.8571428571427,0
2021-01-17,US_MA,-31,-22,3,-57,-20,8,4656.142857142857,0
2021-01-17,US_MD,-30,-20,13,-46,-18,8,2498,0
2021-01-17,US_ME,-15,-6,27,-35,-13,4,544.7142857142857,0
