date,key,workplace_closing,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,pos_rate
2020-05-19,US_ND,1,0,0,1,1,3,2,1,2,2,2,1,3.2626427406199023
2020-05-19,US_NE,2,4,1,1,1,3,2,1,2,2,1,1,6.846267918932279
2020-05-19,US_NH,2,4,2,2,1,3,2,2,2,2,2,1,2.0134228187919465
2020-05-19,US_NJ,2,4,1,2,1,3,2,2,2,3,1,2,6.754631845217748
2020-05-19,US_NM,2,4,2,1,2,3,2,1,2,3,2,3,2.0752269779507135
2020-05-19,US_NV,2,4,0,1,1,3,2,2,2,1,1,2,2.2346368715083798
2020-05-19,US_NY,3,4,1,2,1,3,2,2,2,3,2,3,5.2302888368462135
2020-05-19,US_OH,2,4,0,2,1,3,2,1,2,2,1,2,6.619699587930347
2020-05-19,US_OK,1,3,1,1,1,3,2,1,2,3,1,2,0.5838198498748958
2020-05-19,US_OR,2,4,0,2,1,3,2,2,2,1,1,2,2.3590121636564687
2020-05-19,US_PA,2,4,1,2,1,3,2,2,2,1,1,2,5.554038058818174
2020-05-19,US_RI,3,4,0,1,2,3,2,2,2,3,1,3,9.551310528653932
2020-05-19,US_SC,2,4,1,1,1,3,2,1,2,2,2,1,3.2534246575342465
2020-05-19,US_SD,1,0,0,1,1,3,2,1,2,2,1,2,12.775330396475772
2020-05-19,US_TN,2,3,1,1,1,3,2,1,2,3,1,1,4.220816561242093
2020-05-19,US_TX,2,4,0,1,2,3,2,1,2,2,1,1,3.6023523153757497
2020-05-19,US_UT,1,3,0,1,1,3,2,1,2,2,2,1,3.1776144178325825
2020-05-19,US_VA,2,4,0,1,2,3,2,2,2,2,1,1,17.819148936170212
2020-05-19,US_VT,2,4,0,1,2,3,2,2,2,3,2,2,0.6220839813374806
2020-05-19,US_WA,2,4,1,2,1,3,2,1,2,1,1,1,0.741341364531449
2020-05-19,US_WI,2,4,1,1,1,3,2,2,2,3,2,1,3.097125867195243
2020-05-19,US_WV,2,3,0,1,1,3,2,1,2,1,2,1,0.8407286314806165
2020-05-19,US_WY,1,3,2,1,1,3,2,1,2,2,1,2,1.550387596899225
2020-05-20,US_AL,2,4,1,2,1,3,2,1,2,2,2,3,5.345729227193492
2020-05-20,US_AR,2,3,1,1,2,3,2,1,2,3,1,1,3.128666405944466
2020-05-20,US_AZ,1,0,0,1,1,3,2,1,2,2,2,1,4.111290522916408
2020-05-20,US_CA,2,4,0,1,1,3,2,2,2,2,1,3,5.244583864327026
2020-05-20,US_CO,2,4,1,1,1,3,2,2,2,2,1,2,7.216494845360825
2020-05-20,US_CT,2,4,1,1,1,3,2,2,2,3,2,3,8.488792480115691
2020-05-20,US_DC,3,3,2,2,2,3,2,2,2,2,1,3,22.679425837320576
2020-05-20,US_DE,2,4,1,2,2,3,2,2,2,2,2,3,19.03846153846154
2020-05-20,US_FL,2,4,1,2,2,3,2,2,2,1,1,3,1.6839123972967667
2020-05-20,US_GA,2,4,1,2,1,3,2,2,2,3,2,1,5.617568551322495
2020-05-20,US_HI,2,4,0,2,2,3,2,1,2,1,2,2,0.11961722488038277
2020-05-20,US_IA,2,4,1,1,1,3,2,2,2,2,2,1,8.548387096774194
2020-05-20,US_ID,2,4,0,1,1,3,2,1,2,2,1,1,4.225352112676056
2020-05-20,US_IL,3,4,0,2,2,3,2,2,2,2,1,2,11.355746825811973
2020-05-20,US_IN,2,3,1,1,1,3,2,2,2,2,2,1,6.414881623449831
2020-05-20,US_KS,2,4,1,1,1,3,2,1,2,2,1,1,4.723474958461904
2020-05-20,US_LA,2,2,1,1,1,3,2,2,2,1,1,3,3.5203241737368622
2020-05-20,US_MA,3,3,1,1,1,3,2,1,2,2,2,3,6.179775280898877
2020-05-20,US_MD,3,4,2,2,2,3,2,2,2,1,1,2,10.311877903118779
2020-05-20,US_ME,2,4,2,2,2,3,2,2,2,2,1,2,6.180665610142631
2020-05-20,US_MI,2,1,1,2,2,3,2,1,2,2,1,1,4.007247891839152
2020-05-20,US_MN,2,4,0,1,1,3,2,1,2,2,1,1,11.024867040390973
2020-05-20,US_MO,2,4,0,1,1,3,2,1,2,1,1,1,3.1256426074439645
2020-05-20,US_MS,2,4,1,2,1,3,2,1,2,1,1,1,9.006849315068493
2020-05-20,US_MT,2,4,1,2,1,3,2,2,2,2,2,1,0.9020618556701031
2020-05-20,US_NC,2,3,1,1,1,3,2,1,2,2,1,3,4.880305308199375
2020-05-20,US_ND,1,0,0,1,1,3,2,1,2,2,2,1,4.086781029263371
2020-05-20,US_NE,2,4,1,1,1,3,2,1,2,2,1,1,6.674720628209
2020-05-20,US_NH,2,4,2,2,1,3,2,2,2,2,2,1,5.807981035163967
2020-05-20,US_NJ,2,4,1,2,1,3,2,2,2,3,1,2,12.567084078711986
2020-05-20,US_NM,2,4,2,1,2,3,2,1,2,3,2,3,2.4519419380149077
2020-05-20,US_NV,2,4,0,1,1,3,2,2,2,1,1,2,1.700921332388377
2020-05-20,US_NY,3,4,1,2,1,3,2,2,2,3,2,3,4.002939864031289
2020-05-20,US_OH,2,4,0,1,1,3,2,1,2,2,1,2,5.201504567436862
2020-05-20,US_OK,1,3,1,1,1,3,2,1,2,3,1,2,0.8231240428790199
2020-05-20,US_OR,2,4,0,2,1,3,2,2,2,1,1,2,0.9691848906560636
2020-05-20,US_RI,3,4,0,1,2,3,2,2,2,3,1,3,5.2190901479207366
2020-05-20,US_SD,1,0,0,1,1,3,2,1,2,2,1,2,12.073490813648293
2020-05-20,US_TN,2,3,1,1,1,3,2,1,2,3,1,1,1.9518377693282636
2020-05-20,US_TX,2,4,0,1,2,3,2,1,2,2,1,1,4.22923597997782
2020-05-20,US_UT,1,3,0,1,1,3,2,1,2,2,2,1,4.204993429697766
2020-05-20,US_VA,2,4,0,1,2,3,2,2,2,2,1,1,9.357370615648762
2020-05-20,US_VT,2,4,0,1,2,3,2,2,2,3,2,2,0.16806722689075632
2020-05-20,US_WA,2,4,1,2,1,3,2,1,2,1,1,1,4.518413597733711
2020-05-20,US_WI,2,4,1,1,1,3,2,2,2,3,2,1,4.844261606917975
2020-05-20,US_WV,2,3,0,1,1,3,2,1,2,1,2,1,2.0224719101123596
2020-05-20,US_WY,1,3,2,1,1,3,2,1,2,2,1,2,1.8272425249169435
2020-05-21,US_AK,1,3,2,1,2,3,2,2,2,2,2,1,0.12507817385866166
2020-05-21,US_AL,2,0,1,2,1,3,2,1,2,2,2,3,5.962792176816664
2020-05-21,US_AR,2,3,1,1,2,3,2,1,2,3,1,1,15.076209410205434
2020-05-21,US_AZ,1,0,0,1,1,3,2,1,2,2,2,1,6.12095475179382
2020-05-21,US_CA,2,4,0,1,1,3,2,2,2,2,1,3,5.479552271563391
2020-05-21,US_CO,2,4,1,1,1,3,2,2,2,2,1,2,7.693809802772896
2020-05-21,US_CT,2,4,1,1,1,3,2,2,2,3,2,3,2.7034677990092004
2020-05-21,US_DC,3,3,2,2,2,3,2,2,2,2,1,3,7.853403141361256
2020-05-21,US_DE,2,4,1,2,2,3,2,2,2,2,2,3,19.24198250728863
2020-05-21,US_FL,2,4,1,2,2,3,2,2,2,1,1,3,1.6326350021016305
2020-05-21,US_HI,2,4,0,2,2,3,2,1,2,1,2,2,0.1936108422071636
2020-05-21,US_IA,2,4,1,1,1,3,2,2,2,2,2,1,9.558191507649992
2020-05-21,US_ID,2,4,0,1,1,3,2,1,2,2,1,1,9.49367088607595
2020-05-21,US_IL,3,4,0,2,2,3,2,2,2,2,1,2,7.738765482649196
2020-05-21,US_IN,2,3,1,1,1,3,2,2,2,2,2,1,8.112745098039216
2020-05-21,US_KY,2,4,2,2,1,3,2,2,2,3,2,1,4.2282430213464695
2020-05-21,US_LA,2,2,1,1,1,3,2,2,2,1,1,3,6.120241100406986
2020-05-21,US_MA,3,3,1,1,1,3,2,1,2,2,2,3,6.9869543401906675
2020-05-21,US_MD,3,4,2,2,2,3,2,2,2,1,1,2,12.593828190158465
2020-05-21,US_ME,2,4,2,2,2,3,2,2,2,2,1,2,5.335786568537259
2020-05-21,US_MI,2,1,1,1,2,3,2,1,2,2,1,1,2.7488321954725117
2020-05-21,US_MN,2,4,0,1,1,3,2,1,2,2,1,1,11.751207729468598
2020-05-21,US_MO,2,4,0,1,1,3,2,1,2,2,1,1,2.6679841897233203
2020-05-21,US_MS,2,4,1,2,1,3,2,1,2,1,1,1,4.8204158790170135
2020-05-21,US_MT,2,4,1,2,1,3,2,2,2,2,2,1,0.12531328320802004
2020-05-21,US_NC,2,3,1,1,1,3,2,1,2,2,1,3,5.993665231868756
2020-05-21,US_ND,1,0,0,1,1,3,2,1,2,2,2,1,3.620426829268293
2020-05-21,US_NE,2,4,1,1,1,3,2,1,2,2,1,1,6.955645161290323
2020-05-21,US_NH,2,4,2,2,1,3,2,2,2,2,2,1,2.8450106157112525
2020-05-21,US_NJ,2,4,1,2,1,3,2,2,2,3,1,2,8.488964346349745
2020-05-21,US_NM,2,4,2,1,2,3,2,1,2,3,2,3,2.858196570164116
2020-05-21,US_NV,2,4,0,1,1,3,2,2,2,1,1,2,1.1248736097067744
2020-05-21,US_NY,3,4,1,2,1,3,2,2,2,3,2,3,4.24226416627725
2020-05-21,US_OH,2,4,0,1,1,3,2,1,2,2,1,2,6.316972001382648
2020-05-21,US_OK,1,3,1,1,1,3,2,1,2,3,1,2,2.8330781010719757
2020-05-21,US_OR,2,4,0,2,1,3,2,2,2,1,1,2,1.9804594665962503
2020-05-21,US_PA,2,4,1,2,1,3,2,2,2,1,1,2,13.62488159141143
2020-05-21,US_RI,3,4,0,1,2,3,2,2,2,3,1,3,5.458656330749354
2020-05-21,US_SC,2,4,1,1,1,3,2,1,2,2,2,1,3.748031496062992
2020-05-21,US_SD,1,0,0,1,1,3,2,1,2,2,1,2,9.217171717171718
2020-05-21,US_TN,2,3,1,1,1,3,2,1,2,3,1,1,6.529680365296803
2020-05-21,US_TX,2,4,0,1,1,3,2,1,2,2,1,1,2.6822207084468666
2020-05-21,US_UT,1,3,0,1,1,3,2,1,2,2,2,1,3.8770685579196216
2020-05-21,US_VA,2,4,0,1,2,3,2,2,2,2,1,1,11.120159247195078
2020-05-21,US_VT,2,4,0,1,2,3,2,2,2,3,2,2,0.39154267815191857
2020-05-21,US_WA,2,4,1,2,1,3,2,1,2,1,1,1,5.215419501133787
2020-05-21,US_WI,2,4,1,1,1,3,2,2,2,3,2,1,3.8194698020886584
2020-05-21,US_WV,2,3,0,1,1,3,2,1,2,1,2,1,1.5014075695964968
2020-05-21,US_WY,1,3,2,1,1,3,2,1,2,2,1,2,1.5167930660888407
2020-05-22,US_AK,1,3,2,1,2,3,2,2,2,2,2,1,0.26229508196721313
2020-05-22,US_AL,2,0,1,2,1,3,2,1,2,2,2,3,6.316688006828852
2020-05-22,US_AR,2,3,1,1,2,3,2,1,2,3,1,1,4.083797401219836
2020-05-22,US_AZ,1,0,0,1,1,3,2,1,2,2,2,1,3.8828518420355156
2020-05-22,US_CA,2,4,0,1,1,3,2,2,2,2,2,3,4.7912193839547825
2020-05-22,US_CO,2,4,1,1,1,3,2,2,2,2,1,2,8.338028169014084
2020-05-22,US_CT,2,4,1,1,1,3,2,2,2,3,2,3,5.91294826170271
2020-05-22,US_DC,3,3,2,2,2,3,2,2,2,2,1,3,5.901374292643492
2020-05-22,US_DE,2,4,1,2,2,3,2,2,2,2,2,3,19.78609625668449
2020-05-22,US_FL,2,4,1,2,2,3,2,2,2,1,1,3,3.1206744683528376
2020-05-22,US_GA,2,4,1,2,1,3,2,2,2,3,2,1,8.134067033516759
2020-05-22,US_HI,2,4,0,2,2,3,2,1,2,1,2,2,0.45146726862302483
2020-05-22,US_IA,2,4,1,1,1,3,2,2,2,2,2,1,9.063772048846676
2020-05-22,US_ID,2,4,0,1,1,3,2,1,2,2,1,1,3.988603988603989
2020-05-22,US_IL,3,4,0,2,2,3,2,2,2,2,1,2,10.98235973400231
2020-05-22,US_IN,2,3,1,1,1,3,2,2,2,2,2,1,5.196660074708856
2020-05-22,US_KS,2,3,1,1,1,3,2,1,2,2,1,1,8.009940737908622
2020-05-22,US_KY,2,4,2,1,1,3,2,2,2,3,2,1,0.14534883720930233
2020-05-22,US_LA,2,2,1,1,1,3,2,2,2,1,1,3,6.550490119807064
2020-05-22,US_MA,3,3,1,1,1,3,2,1,2,2,2,3,5.435149551009385
2020-05-22,US_MD,3,4,2,2,2,3,2,2,2,1,1,2,13.819251005880533
2020-05-22,US_ME,2,4,2,2,2,3,2,2,2,2,1,2,5.73042776432607
2020-05-22,US_MI,2,1,1,1,2,3,2,1,2,2,1,1,2.286135693215339
2020-05-22,US_MN,2,4,0,1,1,3,2,1,2,2,1,1,8.146471919358158
2020-05-22,US_MO,2,4,0,1,1,3,2,1,2,2,1,1,6.2019914651493595
2020-05-22,US_MS,2,4,1,2,1,3,2,1,2,1,1,1,3.3491627093226692
2020-05-22,US_NC,2,3,1,1,1,3,2,1,2,2,1,3,7.442317133038783
2020-05-22,US_ND,1,0,0,1,1,3,2,1,2,2,2,1,2.8101164191087915
2020-05-22,US_NE,2,4,1,1,1,3,2,1,2,2,1,1,10.376712328767123
2020-05-22,US_NJ,2,4,1,2,1,3,2,2,2,3,1,2,11.439681678422861
2020-05-22,US_NM,2,4,2,1,2,3,2,1,2,3,2,3,2.7243589743589745
2020-05-22,US_NV,2,4,0,1,1,3,2,2,2,1,1,2,2.0162960917000414
2020-05-22,US_NY,3,4,1,2,1,3,2,2,2,3,2,3,3.7080764353491626
2020-05-22,US_OH,2,4,0,1,1,3,2,1,2,2,1,2,5.468818142171827
2020-05-22,US_OK,1,3,1,1,1,3,2,1,2,3,1,2,4.731243001119821
2020-05-22,US_OR,2,4,0,2,1,3,2,2,2,1,1,2,0.3618272274988693
2020-05-22,US_PA,2,4,1,2,1,3,2,2,2,1,1,2,6.836662193100182
2020-05-22,US_RI,3,4,0,1,2,3,2,2,2,3,1,3,4.8656499636891795
2020-05-22,US_SC,2,4,1,1,1,3,2,1,2,2,2,1,3.9287229529062366
2020-05-22,US_SD,1,0,0,1,1,3,2,1,2,2,1,2,8.346456692913385
2020-05-22,US_TN,2,3,1,1,1,3,2,1,2,3,1,1,5.707130618162647
2020-05-22,US_TX,2,4,0,1,1,3,2,1,2,2,1,1,2.6324001426533523
2020-05-22,US_UT,1,3,0,1,1,3,2,1,2,2,2,1,4.663608562691132
2020-05-22,US_VA,2,4,0,1,2,3,2,2,2,2,1,1,9.930377427629168
2020-05-22,US_VT,2,4,0,1,2,3,2,2,2,3,2,2,0.24242424242424243
2020-05-22,US_WA,2,4,1,2,1,3,2,1,2,1,1,1,4.58590006844627
2020-05-22,US_WI,2,4,1,1,1,3,2,2,2,3,2,1,4.760250173731758
2020-05-22,US_WV,2,3,0,1,1,3,2,1,2,1,2,1,1.6106442577030813
2020-05-22,US_WY,1,3,2,1,1,3,2,1,2,2,1,2,0.2564102564102564
2020-05-23,US_AL,2,0,1,2,1,3,2,1,2,2,2,3,7.640586797066015
2020-05-23,US_AZ,1,0,0,1,1,3,2,1,2,2,2,1,5.284453163315351
2020-05-23,US_CA,2,4,0,1,1,3,2,2,2,2,2,3,4.283683267055405
2020-05-23,US_CO,2,4,1,1,1,3,2,2,2,2,1,2,7.697272873971277
2020-05-23,US_CT,2,4,1,1,1,3,2,2,2,3,2,3,5.28719723183391
2020-05-23,US_DE,2,4,1,2,2,3,2,2,2,2,2,3,20.395738203957382
2020-05-23,US_FL,2,4,1,2,2,3,2,2,2,1,1,3,2.154488840753491
2020-05-23,US_GA,2,4,1,2,1,3,2,2,2,3,2,1,6.935275817588588
2020-05-23,US_IA,2,4,1,1,1,3,2,2,2,2,2,1,10.539149282037389
2020-05-23,US_ID,2,4,0,1,1,3,2,1,2,2,1,1,6.051587301587301
2020-05-23,US_IL,3,4,0,2,2,3,2,2,2,2,1,2,9.365294258182686
2020-05-23,US_IN,2,3,1,1,1,3,2,2,2,2,2,1,5.054967635877941
2020-05-23,US_KY,2,4,2,1,1,3,2,2,2,3,2,1,2.7461749705766967
2020-05-23,US_LA,2,2,1,1,1,3,2,2,2,1,1,3,4.357711254262979
2020-05-23,US_MA,3,3,1,1,1,3,2,1,2,2,2,3,11.51668653158522
2020-05-23,US_MD,3,4,2,2,2,3,2,2,2,1,1,2,12.289156626506024
2020-05-23,US_ME,2,4,2,2,2,3,2,2,2,2,1,2,3.140096618357488
2020-05-23,US_MI,2,1,1,1,2,3,2,1,2,2,1,1,1.466137601721703
2020-05-23,US_MN,2,4,0,1,1,3,2,1,2,2,1,1,4.39523381294964
2020-05-23,US_MO,2,4,0,1,1,3,2,1,2,2,1,1,10.480821177741761
2020-05-23,US_NC,2,3,1,1,1,3,2,1,2,2,1,3,9.358356581283287
2020-05-23,US_ND,1,0,0,1,1,3,2,1,2,2,2,1,2.1710234824988923
2020-05-23,US_NE,2,4,1,1,1,3,2,1,2,2,1,1,5.136540962288686
2020-05-23,US_NH,2,4,2,2,1,3,2,2,2,2,2,2,3.678273663560569
2020-05-23,US_NJ,2,4,1,2,1,3,2,2,2,3,1,2,1.7486991384457904
2020-05-23,US_NM,2,4,2,1,2,3,2,1,2,3,2,3,1.5834575260804769
2020-05-23,US_NV,2,4,0,1,1,3,2,2,2,1,1,2,4.205274411974341
2020-05-23,US_NY,3,4,1,2,1,3,2,2,2,3,2,3,3.45634703908871
2020-05-23,US_OH,2,4,0,1,1,3,2,1,2,2,1,2,6.150455774817189
2020-05-23,US_OK,1,3,1,1,1,3,2,1,2,3,1,2,1.434850051706308
2020-05-23,US_OR,2,4,0,2,1,3,2,2,2,1,1,2,1.1992855320234754
2020-05-23,US_PA,2,4,1,2,1,3,2,2,2,1,1,2,6.328009077419918
2020-05-23,US_RI,3,4,0,1,2,3,2,2,2,3,1,3,3.076923076923077
2020-05-23,US_SC,2,4,1,1,1,3,2,1,2,2,2,1,2.891864521210757
2020-05-23,US_SD,1,0,0,1,1,3,2,1,2,2,1,2,9.024979854955681
2020-05-23,US_TN,2,3,1,1,1,3,2,1,2,3,1,1,7.0687186828919115
2020-05-23,US_TX,2,4,0,1,1,3,2,1,2,2,1,1,4.719291215885312
2020-05-23,US_UT,1,3,0,1,1,3,2,1,2,2,2,1,4.703429101019463
2020-05-23,US_VA,2,4,0,1,2,3,2,2,2,2,1,1,7.516462841015993
2020-05-23,US_VT,2,4,0,1,2,3,2,2,2,3,2,2,0.14641288433382138
2020-05-23,US_WA,2,4,1,2,1,3,2,1,2,1,1,1,8.865671641791044
2020-05-23,US_WI,2,4,1,1,1,3,2,2,2,3,2,1,4.565671235363529
2020-05-23,US_WV,2,3,0,1,1,3,2,1,2,1,2,1,4.953408533594899
2020-05-23,US_WY,1,3,2,1,1,3,2,1,2,2,1,2,5.181347150259067
2020-05-24,US_AK,1,3,2,1,2,3,2,2,2,2,2,1,0.18083182640144665
2020-05-24,US_AL,2,0,1,2,1,3,2,1,2,2,2,3,12.455971821966058
2020-05-24,US_AR,2,3,1,1,2,3,2,1,2,3,1,1,5.6017347307553305
2020-05-24,US_AZ,1,0,0,1,1,3,2,1,2,2,2,1,4.711795193968902
2020-05-24,US_CA,2,4,0,1,1,3,2,2,2,2,2,3,2.7402541556072895
2020-05-24,US_CO,2,4,1,1,1,3,2,2,2,2,1,2,6.214856466410181
2020-05-24,US_CT,2,4,1,1,1,3,2,2,2,3,2,3,13.117647058823529
2020-05-24,US_DC,3,3,2,2,2,3,2,2,2,2,1,3,6.133333333333334
2020-05-24,US_DE,2,4,1,2,2,3,2,2,2,2,2,3,12.123552123552123
2020-05-24,US_FL,2,4,1,2,2,3,2,2,2,1,1,3,6.347892525149624
2020-05-24,US_GA,2,4,1,2,1,3,2,2,2,3,2,1,4.236932125067515
2020-05-24,US_HI,2,4,0,2,2,3,2,1,2,1,2,2,0.1182033096926714
2020-05-24,US_IA,2,4,1,1,1,3,2,2,2,2,2,1,9.410222804718218
2020-05-24,US_ID,2,4,0,1,1,3,2,1,2,2,1,1,3.889585947302384
2020-05-24,US_IL,3,4,0,2,2,3,2,2,2,2,1,2,9.768637532133676
2020-05-24,US_IN,2,3,1,1,1,3,2,2,2,2,2,1,13.987043580683157
2020-05-24,US_LA,2,2,1,1,1,3,2,2,2,1,1,3,8.118313404657018
2020-05-24,US_MA,3,3,1,1,1,3,2,1,2,2,2,3,18.22270192480662
2020-05-24,US_MD,3,4,2,2,2,3,2,2,2,1,1,2,12.152726192244838
2020-05-24,US_ME,2,4,2,2,2,3,2,2,2,2,1,2,2.9411764705882355
2020-05-24,US_MI,2,1,1,1,2,3,2,1,2,2,1,1,1.3748009053566939
2020-05-24,US_MN,2,4,0,1,1,3,2,1,2,2,1,1,5.099555937544764
2020-05-24,US_MO,2,4,0,1,1,3,2,1,2,2,1,1,34.604105571847505
2020-05-24,US_MS,2,4,1,2,1,3,2,1,2,1,1,1,6.7083107007061376
2020-05-24,US_NC,2,3,1,1,1,3,2,1,2,2,1,3,5.494141056820694
2020-05-24,US_ND,1,0,0,1,1,3,2,1,2,2,2,1,2.367382726874178
2020-05-24,US_NE,2,4,1,1,1,3,2,1,2,2,1,1,19.710669077757686
2020-05-24,US_NH,2,4,2,2,1,3,2,2,2,2,2,2,1.7830609212481427
2020-05-24,US_NJ,2,4,1,2,1,3,2,2,2,3,1,2,4.207042309686167
2020-05-24,US_NM,2,4,2,1,2,3,2,1,2,3,2,3,3.392939018798716
2020-05-24,US_NV,2,4,0,1,1,3,2,2,2,1,1,2,2.6666666666666665
2020-05-24,US_NY,3,4,1,2,1,3,2,2,2,3,2,3,3.3267036533026273
2020-05-24,US_OH,2,4,0,1,1,3,2,1,2,2,1,2,4.3613977282580425
2020-05-24,US_OR,2,4,0,2,1,3,2,2,2,1,1,2,0.5572324123519852
2020-05-24,US_PA,2,4,1,2,1,3,2,2,2,1,1,2,7.950337617076889
2020-05-24,US_RI,3,4,0,1,2,3,2,2,2,3,1,3,2.816901408450704
2020-05-24,US_SC,2,4,1,1,1,3,2,1,2,2,2,1,3.9904705181655746
2020-05-24,US_SD,1,0,0,1,1,3,2,1,2,2,1,2,8.098891730605285
2020-05-24,US_TN,2,3,1,1,1,3,2,1,2,3,1,1,3.6259930739458137
2020-05-24,US_TX,2,4,0,1,1,3,2,1,2,2,1,1,3.3704254208010282
2020-05-24,US_UT,1,3,0,1,1,3,2,1,2,2,2,1,3.21011673151751
2020-05-24,US_VA,2,4,0,1,2,3,2,2,2,2,1,1,6.7632190189916654
2020-05-24,US_VT,2,4,0,1,2,3,2,2,2,3,2,2,0.24834437086092714
2020-05-24,US_WA,2,4,1,2,1,3,2,1,2,1,1,1,11.087495572086432
2020-05-24,US_WI,2,4,1,1,1,3,2,2,2,3,2,1,3.5661476907019223
2020-05-24,US_WV,2,3,0,1,1,3,2,1,2,1,2,1,2.743305029392554
2020-05-24,US_WY,1,3,2,1,1,3,2,1,2,2,1,2,16.025641025641026
2020-05-25,US_AK,1,3,2,1,2,3,2,2,2,2,2,1,0.2331002331002331
2020-05-25,US_AL,2,0,1,2,1,3,2,1,2,2,2,3,8.923826395039859
2020-05-25,US_AR,2,3,1,1,2,3,2,1,2,3,1,1,3.5185794146662284
2020-05-25,US_AZ,1,0,0,1,1,3,2,1,2,2,2,1,6.554472984942427
2020-05-25,US_CA,2,4,0,1,1,3,2,2,2,2,2,3,3.544827811007709
2020-05-25,US_CO,2,4,1,1,1,3,2,2,2,2,1,2,2.355566575750062
2020-05-25,US_CT,2,4,1,1,1,3,2,2,2,3,2,3,15.75875486381323
2020-05-25,US_FL,2,4,1,2,2,3,2,2,2,1,1,3,1.3581301029937562
2020-05-25,US_GA,2,4,1,2,1,3,2,2,2,3,2,1,2.371467404039931
2020-05-25,US_IA,2,4,1,1,1,3,2,2,2,2,2,1,6.553740673522888
2020-05-25,US_IL,3,4,0,2,2,3,2,2,2,2,1,2,7.914799242249226
2020-05-25,US_IN,2,3,1,1,1,3,2,2,2,2,2,1,15.154224407688869
2020-05-25,US_KS,2,3,1,1,1,3,2,1,2,2,1,1,5.236656596173212
2020-05-25,US_LA,2,2,1,1,1,3,2,2,2,1,1,3,4.306284483918719
2020-05-25,US_MA,3,3,1,1,1,3,2,1,2,2,2,3,13.053000438020149
2020-05-25,US_MD,3,4,2,2,2,3,2,2,2,1,1,2,7.746283814975533
2020-05-25,US_ME,2,4,2,2,2,3,2,2,2,2,1,2,2.790014684287812
2020-05-25,US_MI,2,1,1,1,2,3,2,1,2,2,1,1,1.8311185518468138
2020-05-25,US_MN,2,4,0,1,1,3,2,1,2,2,1,1,6.057417706297911
2020-05-25,US_MO,2,4,0,1,1,3,2,1,2,2,1,1,1.7231420870234886
2020-05-25,US_MS,2,4,1,2,1,3,2,1,2,1,1,1,3.4247714048212803
2020-05-25,US_NC,2,3,1,1,1,3,2,1,2,2,1,3,10.371819960861057
2020-05-25,US_ND,1,0,0,1,1,3,2,1,2,2,2,1,2.0779220779220777
2020-05-25,US_NE,2,4,1,1,1,3,2,1,2,2,1,1,3.746770025839793
2020-05-25,US_NH,2,4,2,2,1,3,2,2,2,2,2,2,2.2813688212927756
2020-05-25,US_NJ,2,4,1,2,1,3,2,2,2,3,1,2,4.716179044761191
2020-05-25,US_NM,2,4,2,1,2,3,2,1,2,3,2,3,2.1391752577319587
2020-05-25,US_NV,2,4,0,1,1,3,2,2,2,1,1,2,8.456167571761055
2020-05-25,US_NY,3,4,1,2,1,3,2,2,2,3,2,3,3.1522095752467
2020-05-25,US_OH,2,4,0,1,1,3,2,1,2,2,1,2,6.3021935196526
2020-05-25,US_OR,2,4,0,2,1,3,2,2,2,1,1,2,1.2100527458889234
2020-05-25,US_PA,2,4,1,2,1,3,2,2,2,1,1,2,5.4764385782100264
2020-05-25,US_RI,3,4,0,1,2,3,2,2,2,3,1,3,4.602235371466141
2020-05-25,US_SC,2,4,1,1,1,3,2,1,2,2,2,1,3.9556198745779065
2020-05-25,US_SD,1,0,0,1,1,3,2,1,2,2,1,2,1.510177281680893
2020-05-25,US_TN,2,3,1,1,1,3,2,1,2,3,1,1,3.6541959977853358
2020-05-25,US_TX,2,4,0,1,1,3,2,1,2,2,1,1,3.8712483688560244
2020-05-25,US_UT,1,3,0,1,1,3,2,1,2,2,2,1,4.6469740634005765
2020-05-25,US_VA,2,4,0,1,2,3,2,2,2,2,1,1,19.55174686882004
2020-05-25,US_VT,2,4,0,1,2,3,2,2,2,3,2,2,0.6795016987542469
2020-05-25,US_WA,2,4,1,2,1,3,2,1,2,1,1,1,4.57160157432637
2020-05-25,US_WI,2,4,1,1,1,3,2,2,2,3,2,1,2.7270388474401854
2020-05-25,US_WV,2,3,0,1,1,3,2,1,2,1,2,1,1.937984496124031
2020-05-25,US_WY,1,3,2,1,1,3,2,1,2,2,1,2,2.840909090909091
2020-05-26,US_AK,1,3,2,1,2,3,2,2,2,2,2,1,0.04780114722753346
2020-05-26,US_AL,2,0,1,2,1,3,2,1,2,2,2,3,19.337979094076655
2020-05-26,US_AZ,1,0,0,1,1,3,2,1,2,2,2,1,6.978937441056272
2020-05-26,US_CA,2,4,0,1,1,3,2,2,2,2,2,3,4.296860060427583
2020-05-26,US_CO,2,4,1,1,1,3,2,2,2,2,1,2,7.089820359281437
2020-05-26,US_CT,2,4,1,1,1,3,2,2,2,3,2,3,19.068736141906875
2020-05-26,US_DC,3,3,2,2,2,3,2,2,2,2,1,3,5.7507987220447285
2020-05-26,US_FL,2,4,1,2,2,3,2,2,2,1,1,3,2.6790656481788995
2020-05-26,US_GA,2,4,1,2,1,3,2,2,2,3,2,1,10.5119825708061
